rank,feature,brain_score
1,7Networks_LH_Default_Temp_2,0.928848055037227
2,7Networks_LH_Vis_5,0.9138491749108848
3,7Networks_RH_Default_Temp_2,0.913470856674489
4,7Networks_LH_Cont_Temp_1,0.9070478146414905
5,7Networks_LH_DorsAttn_Post_10,0.8962060760578608
6,7Networks_LH_Default_Temp_1,0.8954212485636168
7,7Networks_LH_Limbic_TempPole_3,0.8936818672532164
8,7Networks_LH_Limbic_TempPole_2,0.8902620272402655
9,7Networks_RH_Default_PFCdPFCm_1,0.8875888148014356
10,7Networks_LH_Default_PFC_2,0.879101841855274
11,7Networks_RH_DorsAttn_Post_10,0.8762578962480121
12,7Networks_RH_Limbic_TempPole_1,0.866691265030168
13,7Networks_RH_Default_Temp_1,0.8550503228172796
14,7Networks_RH_SomMot_15,0.8534159930098174
15,7Networks_RH_Limbic_TempPole_2,0.8330556996713846
16,7Networks_LH_Vis_9,0.8324734909775886
17,7Networks_RH_SomMot_19,0.821926478170955
18,7Networks_LH_Vis_11,0.8185520232962287
19,7Networks_LH_Limbic_TempPole_1,0.8104863642206299
20,7Networks_LH_SomMot_10,0.8095981125485706
21,7Networks_RH_Vis_8,0.8008154523740776
22,7Networks_LH_DorsAttn_Post_8,0.7930096873262354
23,7Networks_RH_SalVentAttn_FrOperIns_1,0.7904274251158185
24,7Networks_RH_Cont_Temp_1,0.7902342915439446
25,7Networks_RH_SomMot_12,0.7877402348692297
26,7Networks_LH_SomMot_12,0.7805196123713972
27,7Networks_LH_SomMot_9,0.7798709260683859
28,7Networks_LH_Limbic_TempPole_4,0.774803936397417
29,7Networks_LH_SomMot_11,0.7723832613607791
30,7Networks_RH_Limbic_TempPole_3,0.7612321437336509
31,7Networks_RH_SomMot_13,0.7572505256182146
32,7Networks_RH_Default_PFCdPFCm_2,0.7457199931249087
33,7Networks_RH_Default_Par_3,0.7456908150344403
34,7Networks_RH_SomMot_14,0.7417361821777296
35,7Networks_RH_SomMot_10,0.724146561265093
36,7Networks_RH_Default_PFCdPFCm_3,0.7205649301747519
37,7Networks_LH_Cont_PFCl_2,0.7190053922647193
38,7Networks_RH_SomMot_9,0.7176726183679086
39,7Networks_LH_SomMot_16,0.7164768766741406
40,7Networks_RH_Vis_11,0.7115273918086702
41,7Networks_LH_Limbic_OFC_2,0.705404584730212
42,7Networks_LH_SomMot_7,0.692710271876677
43,7Networks_LH_SomMot_13,0.6901146727333335
44,7Networks_LH_SomMot_14,0.6860284768660434
45,7Networks_RH_Cont_PFCl_2,0.6853414347648525
46,7Networks_RH_Vis_14,0.6666418158927525
47,7Networks_LH_DorsAttn_Post_2,0.6558024572205778
48,7Networks_RH_Cont_Par_1,0.6536493713100511
49,7Networks_LH_Default_Par_2,0.6359807756015203
50,7Networks_LH_Cont_Cing_2,0.6315584434809471
51,7Networks_LH_Limbic_OFC_1,0.6279476058275644
52,7Networks_LH_Default_PFC_6,0.6276529201702219
53,7Networks_LH_Default_PFC_11,0.6264780164192267
54,7Networks_RH_Limbic_OFC_3,0.6263419162767135
55,7Networks_RH_Vis_5,0.6231605069369831
56,7Networks_RH_Limbic_OFC_2,0.6221498588057789
57,7Networks_LH_Vis_14,0.6214795992512467
58,7Networks_LH_SomMot_6,0.6208490780425701
59,7Networks_LH_Default_Temp_4,0.6198724972034286
60,7Networks_LH_Cont_OFC_1,0.6191686245302486
61,7Networks_RH_DorsAttn_Post_8,0.6177355720565348
62,7Networks_RH_Cont_PFCl_3,0.6151232100614276
63,7Networks_RH_Limbic_OFC_1,0.614656610486461
64,7Networks_LH_Default_Par_4,0.6113035420792196
65,7Networks_RH_DorsAttn_Post_6,0.6050658376139444
66,7Networks_RH_Default_Par_1,0.5950322857021298
67,7Networks_RH_Cont_PFCl_5,0.5814863091438648
68,7Networks_LH_Default_Par_3,0.5805372842086529
69,7Networks_LH_Default_PFC_4,0.5792764544228741
70,7Networks_LH_Default_PFC_1,0.5752944086161016
71,7Networks_LH_Cont_Par_1,0.575003560300415
72,7Networks_LH_DorsAttn_Post_7,0.5736957928382447
73,7Networks_RH_SomMot_16,0.5726837298158406
74,7Networks_RH_SomMot_17,0.5701513494363459
75,7Networks_RH_Default_PFCdPFCm_5,0.5650717357444388
76,7Networks_RH_SomMot_18,0.5601421232460427
77,7Networks_LH_Vis_13,0.5564981856024311
78,7Networks_RH_Vis_12,0.5516624153187776
79,7Networks_LH_DorsAttn_Post_9,0.5465251634518804
80,7Networks_LH_Cont_PFCl_1,0.5437331951024386
81,7Networks_RH_SalVentAttn_Med_3,0.5424206076821583
