rank,feature,brain_score
1,7Networks_RH_Vis_6,0.9415910676401609
2,7Networks_RH_Limbic_TempPole_1,0.9287961736628965
3,7Networks_LH_Vis_7,0.9008629172745419
4,7Networks_LH_Default_Temp_1,0.8922659088052888
5,7Networks_RH_Cont_Temp_1,0.8757833790587068
6,7Networks_LH_SomMot_11,0.871388183246891
7,7Networks_LH_DorsAttn_Post_2,0.8694018722659975
8,7Networks_RH_Default_Temp_1,0.8666237109196326
9,7Networks_RH_Limbic_OFC_3,0.8602608438509781
10,7Networks_LH_Limbic_TempPole_1,0.8583535774063048
11,7Networks_RH_DorsAttn_Post_2,0.8405354367370085
12,7Networks_LH_Default_Par_4,0.8378995719531027
13,7Networks_LH_Vis_14,0.8337899708158764
14,7Networks_RH_SomMot_19,0.8311376087209892
15,7Networks_LH_Limbic_OFC_2,0.828209841588539
16,7Networks_LH_Vis_2,0.8212905538668922
17,7Networks_RH_Default_PFCdPFCm_1,0.8139441570148301
18,7Networks_RH_Default_Par_1,0.8057606681940659
19,7Networks_LH_Limbic_TempPole_3,0.8023237338141712
20,7Networks_LH_Default_Par_2,0.798884804351327
21,7Networks_RH_Cont_Par_3,0.7987302345862608
22,7Networks_RH_Limbic_OFC_1,0.7985477694446628
23,7Networks_RH_Vis_11,0.7957804228624417
24,7Networks_RH_SomMot_13,0.7923642875434449
25,7Networks_RH_DorsAttn_Post_8,0.7921083499289862
26,7Networks_LH_Default_PFC_4,0.7912469586426297
27,7Networks_LH_DorsAttn_Post_10,0.788035991406361
28,7Networks_LH_Vis_13,0.7771751314220666
29,7Networks_RH_Vis_5,0.7696229402662446
30,7Networks_LH_Cont_Par_1,0.7694214564681616
31,7Networks_RH_DorsAttn_Post_10,0.7675442286666128
32,7Networks_RH_SomMot_16,0.7648862219356157
33,7Networks_LH_Vis_8,0.7638819977054705
34,7Networks_RH_Cont_Par_1,0.7609471759356321
35,7Networks_RH_Default_Par_3,0.7591226881011116
36,7Networks_RH_Vis_15,0.7562509977145974
37,7Networks_LH_Vis_3,0.7553426296330152
38,7Networks_RH_SomMot_15,0.7543950897728995
39,7Networks_LH_DorsAttn_Post_3,0.7522114877919324
40,7Networks_LH_DorsAttn_Post_7,0.7511724664448715
41,7Networks_RH_SalVentAttn_FrOperIns_1,0.7503090063204834
42,7Networks_LH_SomMot_16,0.74423519879356
43,7Networks_RH_DorsAttn_Post_6,0.7404098713123661
44,7Networks_RH_Limbic_TempPole_2,0.736387383857242
45,7Networks_LH_SomMot_12,0.7347220736183984
46,7Networks_LH_SomMot_13,0.7228041720941808
47,7Networks_LH_SomMot_14,0.7218188269705977
48,7Networks_LH_Default_Par_3,0.7210064592968775
49,7Networks_LH_Cont_Par_2,0.7192263701392555
50,7Networks_RH_Default_Temp_2,0.7179549822523753
51,7Networks_RH_Cont_pCun_1,0.7102919988694698
52,7Networks_RH_Vis_12,0.7085892904383615
53,7Networks_RH_Cont_Par_2,0.7014255217364618
54,7Networks_LH_Limbic_TempPole_4,0.6985652124108571
55,7Networks_RH_Vis_14,0.6850922006725163
56,7Networks_LH_DorsAttn_Post_8,0.6785683044179109
57,7Networks_LH_SomMot_9,0.6630757930615537
58,7Networks_RH_Vis_13,0.6608027837633703
59,7Networks_RH_Limbic_TempPole_3,0.656859596882223
60,7Networks_LH_DorsAttn_Post_6,0.638703093907276
61,7Networks_LH_Cont_pCun_1,0.6323530066376077
62,7Networks_RH_DorsAttn_Post_9,0.6190184517449004
63,7Networks_RH_Vis_9,0.6133125539062871
64,7Networks_RH_Default_pCunPCC_3,0.6084782954542005
65,7Networks_LH_Vis_11,0.6051092907434857
66,7Networks_RH_Default_Par_2,0.5972412946674195
67,7Networks_RH_SomMot_17,0.595251296019918
68,7Networks_LH_SomMot_7,0.5948884772417475
69,7Networks_RH_SomMot_10,0.5911585614036012
70,7Networks_LH_SomMot_10,0.5804352516312855
71,7Networks_RH_SomMot_18,0.5792752299174416
72,7Networks_LH_SalVentAttn_ParOper_3,0.5684343206372667
73,7Networks_LH_Cont_OFC_1,0.5575542642765352
74,7Networks_RH_Vis_3,0.555431945434062
75,7Networks_RH_SalVentAttn_Med_3,0.5542520061055414
76,7Networks_LH_Vis_12,0.5451279571061373
77,7Networks_RH_SomMot_14,0.5397794266753488
78,7Networks_LH_Limbic_TempPole_2,0.5370279460071589
79,7Networks_LH_Default_Temp_2,0.5362614581218242
80,7Networks_RH_DorsAttn_Post_1,0.5351665601993217
81,7Networks_LH_DorsAttn_Post_5,0.5296569353762518
82,7Networks_RH_DorsAttn_Post_7,0.5286653576719335
83,7Networks_LH_Cont_Par_3,0.5281299872064057
84,7Networks_RH_DorsAttn_FEF_2,0.5271137858822692
85,7Networks_RH_Cont_PFCl_7,0.5157974083641154
86,7Networks_LH_Limbic_OFC_1,0.513042500780635
87,7Networks_RH_DorsAttn_FEF_1,0.5108648406045954
88,7Networks_LH_Cont_PFCl_2,0.509301556287295
89,7Networks_LH_DorsAttn_FEF_2,0.5063079251978538
90,7Networks_LH_Default_PFC_11,0.5024915528887741
91,7Networks_LH_Vis_5,0.5000271427038088
92,7Networks_LH_DorsAttn_FEF_1,0.4879464373355155
93,7Networks_RH_SalVentAttn_TempOccPar_3,0.4796651501324364
94,7Networks_LH_Vis_4,0.47470705810846814
95,7Networks_RH_SomMot_9,0.46882879940644584
96,7Networks_RH_Vis_8,0.45589005244190245
97,7Networks_LH_DorsAttn_Post_4,0.45471101318111945
98,7Networks_LH_Default_PFC_2,0.4543165153264817
99,7Networks_RH_SalVentAttn_PrC_1,0.4528535161636153
100,7Networks_RH_Default_PFCdPFCm_4,0.4525613377279693
101,7Networks_LH_DorsAttn_Post_9,0.44545957100837286
102,7Networks_RH_Cont_PFCmp_1,0.445166687920915
103,7Networks_LH_Default_PFC_13,0.44012753815667893
104,7Networks_RH_SalVentAttn_Med_2,0.43281966365123087
105,7Networks_LH_SalVentAttn_Med_3,0.427988614663059
106,7Networks_RH_Cont_PFCl_1,0.42796460411848397
107,7Networks_RH_Cont_PFCv_1,0.4275004278662048
108,7Networks_LH_SomMot_15,0.4239707123945634
109,7Networks_RH_SomMot_12,0.4211266509650063
110,7Networks_LH_SalVentAttn_ParOper_2,0.4204325719892299
111,7Networks_LH_Cont_PFCl_5,0.41550075888980337
112,7Networks_LH_Vis_9,0.41437233393133677
113,7Networks_RH_DorsAttn_Post_4,0.40539714526407067
114,7Networks_LH_SalVentAttn_Med_2,0.40316510011432116
115,7Networks_LH_Default_Par_1,0.4001938334482433
116,7Networks_RH_Default_Temp_4,0.39465935773714633
117,7Networks_LH_SalVentAttn_FrOperIns_1,0.3912512680338916
118,7Networks_RH_SomMot_11,0.39008504760685475
