rank,feature,brain_score
1,7Networks_RH_Cont_PFCl_7,0.9602819284442253
2,7Networks_RH_Limbic_OFC_1,0.9294819201140012
3,7Networks_LH_DorsAttn_Post_9,0.9262380066332799
4,7Networks_RH_Default_PFCdPFCm_4,0.9238213959391617
5,7Networks_RH_Limbic_OFC_3,0.913854401307503
6,7Networks_RH_Default_pCunPCC_3,0.9080663217849759
7,7Networks_RH_DorsAttn_Post_9,0.8988864577595099
8,7Networks_RH_Cont_PFCmp_2,0.8980775235027001
9,7Networks_LH_SomMot_16,0.8876569485638887
10,7Networks_LH_Default_pCunPCC_4,0.8867919122433633
11,7Networks_RH_Cont_PFCl_4,0.8702618718951929
12,7Networks_LH_SomMot_13,0.8615982881285271
13,7Networks_RH_Default_pCunPCC_2,0.834527016250309
14,7Networks_LH_SalVentAttn_Med_2,0.830144556652529
15,7Networks_LH_DorsAttn_Post_10,0.8285156649563971
16,7Networks_RH_Default_Par_2,0.8249865933349173
17,7Networks_RH_SomMot_17,0.7883249271855735
18,7Networks_RH_SomMot_19,0.7769458357197174
19,7Networks_RH_DorsAttn_Post_10,0.7767911799632667
20,7Networks_LH_DorsAttn_Post_7,0.7669382899569472
21,7Networks_RH_SomMot_18,0.752900836477013
22,7Networks_LH_SomMot_15,0.7385349183231806
23,7Networks_RH_Vis_3,0.7252146240284315
24,7Networks_RH_SomMot_1,0.7233318179584323
25,7Networks_RH_Default_PFCv_1,0.7231578736345595
26,7Networks_RH_Vis_6,0.723102066828812
27,7Networks_RH_Limbic_TempPole_3,0.7196415675755464
28,7Networks_RH_Limbic_OFC_2,0.7149776506990039
29,7Networks_LH_SomMot_8,0.7130505291304168
30,7Networks_RH_SomMot_16,0.7066471982426387
31,7Networks_LH_Vis_2,0.7040027495120013
32,7Networks_RH_Default_PFCdPFCm_5,0.7013824391233063
33,7Networks_RH_SomMot_15,0.6923903827648276
34,7Networks_RH_Cont_PFCl_2,0.687798873462312
35,7Networks_LH_SomMot_3,0.6855684849705607
36,7Networks_RH_SomMot_12,0.6830937012070537
37,7Networks_LH_Limbic_OFC_2,0.680654994577059
38,7Networks_LH_DorsAttn_Post_8,0.6788240266105058
39,7Networks_LH_SalVentAttn_PFCl_1,0.6671326246852449
40,7Networks_RH_Cont_PFCl_1,0.6666725274506617
41,7Networks_RH_SomMot_14,0.6624374207486945
42,7Networks_LH_Limbic_OFC_1,0.660588679207656
43,7Networks_RH_SomMot_11,0.6490835903908752
44,7Networks_RH_Cont_Cing_1,0.6330460086998998
45,7Networks_LH_SomMot_5,0.632146104233104
46,7Networks_LH_SomMot_11,0.6296458969906528
47,7Networks_LH_Default_pCunPCC_3,0.6292055937398672
48,7Networks_RH_SalVentAttn_Med_2,0.626738879904005
49,7Networks_LH_Default_PFC_4,0.626555600923929
50,7Networks_LH_SomMot_12,0.6223075004706695
51,7Networks_LH_Default_PFC_2,0.6209927125492763
52,7Networks_LH_Limbic_TempPole_4,0.6209264198359358
53,7Networks_RH_DorsAttn_Post_6,0.6167172018193753
54,7Networks_RH_SomMot_13,0.6140065340515023
55,7Networks_RH_SalVentAttn_FrOperIns_1,0.6118717866143614
56,7Networks_LH_Vis_7,0.6059658403177922
57,7Networks_RH_Default_Temp_2,0.6044513442035617
58,7Networks_LH_Cont_PFCl_2,0.6043471265794633
59,7Networks_RH_Vis_12,0.6038763055145249
60,7Networks_LH_Limbic_TempPole_1,0.6033102480417322
61,7Networks_RH_SalVentAttn_TempOccPar_1,0.6007028140608991
62,7Networks_LH_Default_pCunPCC_2,0.5991568003695179
63,7Networks_LH_Vis_4,0.5981108071923371
64,7Networks_RH_Cont_PFCv_1,0.5958865576423119
65,7Networks_RH_SalVentAttn_Med_3,0.5927799188004771
66,7Networks_RH_Vis_10,0.5893092499232409
67,7Networks_LH_Cont_pCun_1,0.5885428864219537
68,7Networks_RH_SomMot_4,0.5866101133579328
69,7Networks_LH_Cont_PFCl_1,0.5850456165592411
70,7Networks_LH_Default_PFC_10,0.5849128891128239
71,7Networks_LH_Cont_Cing_2,0.5839176919825904
72,7Networks_LH_SomMot_2,0.5827100071387402
73,7Networks_LH_Vis_5,0.5825483400389138
74,7Networks_RH_Cont_Temp_1,0.5814531825384557
75,7Networks_LH_Cont_PFCl_4,0.5775516853905339
76,7Networks_LH_SomMot_7,0.5759092178824369
77,7Networks_LH_Vis_6,0.572972996877576
78,7Networks_RH_Limbic_TempPole_2,0.5714556377708293
79,7Networks_RH_Vis_4,0.5681753562773978
80,7Networks_LH_Cont_Par_2,0.5665156196187674
81,7Networks_RH_Default_PFCdPFCm_2,0.5623553949806315
82,7Networks_RH_Default_PFCdPFCm_6,0.5613428407609714
83,7Networks_RH_Cont_PFCl_5,0.5559620608799797
84,7Networks_RH_SalVentAttn_TempOccPar_2,0.5555037544421275
