rank,feature,brain_score
1,7Networks_RH_Vis_6,0.9005544459763647
2,7Networks_RH_Limbic_TempPole_1,0.887829230089773
3,7Networks_LH_Vis_7,0.8665912924978174
4,7Networks_LH_DorsAttn_Post_2,0.8665398615660649
5,7Networks_LH_Default_Temp_1,0.8640632876365822
6,7Networks_LH_Limbic_TempPole_1,0.8627541194126561
7,7Networks_RH_Limbic_OFC_3,0.8532081258660661
8,7Networks_RH_Default_Temp_1,0.8475487728594305
9,7Networks_RH_Cont_Temp_1,0.8408709361676941
10,7Networks_LH_SomMot_11,0.8383890249508507
11,7Networks_RH_DorsAttn_Post_2,0.8356323158084394
12,7Networks_LH_Vis_14,0.8113259520132315
13,7Networks_LH_Default_PFC_4,0.8088694950562746
14,7Networks_RH_Limbic_OFC_1,0.808333017911834
15,7Networks_LH_Vis_2,0.8020969771568404
16,7Networks_LH_Limbic_TempPole_3,0.7989451714446437
17,7Networks_LH_Limbic_OFC_2,0.7955172676055534
18,7Networks_RH_Default_PFCdPFCm_1,0.793496150921625
19,7Networks_RH_SomMot_19,0.7915980153527679
20,7Networks_LH_Default_Par_4,0.786496183932271
21,7Networks_RH_SomMot_16,0.7776199167318032
22,7Networks_LH_Vis_13,0.7774591609043227
23,7Networks_LH_Vis_3,0.7769106654420902
24,7Networks_RH_Limbic_TempPole_2,0.769470218045207
25,7Networks_LH_SomMot_12,0.7652634379104398
26,7Networks_RH_DorsAttn_Post_10,0.7620391861767712
27,7Networks_RH_Vis_11,0.7578680578690045
28,7Networks_LH_SomMot_16,0.7566352086034889
29,7Networks_LH_Limbic_TempPole_4,0.7557592615958466
30,7Networks_LH_SomMot_14,0.7547444675906281
31,7Networks_RH_SomMot_13,0.7516138290122851
32,7Networks_LH_DorsAttn_Post_3,0.7509168543202982
33,7Networks_RH_Vis_5,0.750895502437127
34,7Networks_RH_DorsAttn_Post_8,0.7508208207118955
35,7Networks_RH_DorsAttn_Post_6,0.7491078845972742
36,7Networks_RH_SomMot_15,0.7487883807682667
37,7Networks_LH_DorsAttn_Post_10,0.7439543544362343
38,7Networks_RH_Cont_Par_3,0.7437773865094084
39,7Networks_RH_Default_Par_1,0.7405051778004785
40,7Networks_RH_SalVentAttn_FrOperIns_1,0.7384062019496676
41,7Networks_LH_Vis_8,0.737982047288477
42,7Networks_RH_Default_Par_3,0.7279569418416474
43,7Networks_RH_Cont_pCun_1,0.7264181701381556
