rank,feature,brain_score
1,7Networks_LH_Default_Temp_2,0.92270188523072
2,7Networks_LH_Vis_5,0.9191760615030806
3,7Networks_RH_Default_Temp_2,0.9136210221403285
4,7Networks_LH_Cont_Temp_1,0.9105565104805398
5,7Networks_LH_Limbic_TempPole_2,0.8893209070708862
6,7Networks_LH_DorsAttn_Post_10,0.8886426743740715
7,7Networks_RH_DorsAttn_Post_10,0.8728983427427903
8,7Networks_LH_Limbic_TempPole_3,0.8720152156910984
9,7Networks_LH_Default_Temp_1,0.8706959922893233
10,7Networks_RH_Default_PFCdPFCm_1,0.8648247489645807
11,7Networks_LH_Vis_9,0.8647231237556524
12,7Networks_LH_Default_PFC_2,0.8560233908197781
13,7Networks_RH_SomMot_15,0.852084762640025
14,7Networks_RH_Vis_8,0.8439641939787037
15,7Networks_RH_Limbic_TempPole_1,0.8350220366875235
16,7Networks_LH_Vis_11,0.831767831767203
17,7Networks_RH_Default_Temp_1,0.8308355359090558
18,7Networks_LH_Limbic_TempPole_1,0.8307714408651893
19,7Networks_RH_Cont_Temp_1,0.8187016659030207
20,7Networks_RH_SomMot_19,0.8166342548628036
21,7Networks_RH_Limbic_TempPole_2,0.8152177976762041
22,7Networks_LH_SomMot_10,0.8075385416872091
23,7Networks_LH_DorsAttn_Post_8,0.797239612047478
24,7Networks_LH_SomMot_12,0.7960644187823186
25,7Networks_RH_Limbic_TempPole_3,0.790818716712259
26,7Networks_LH_SomMot_9,0.7906956135116655
27,7Networks_LH_SomMot_11,0.7822614252170899
28,7Networks_RH_SomMot_12,0.7795429682900569
29,7Networks_RH_SalVentAttn_FrOperIns_1,0.7728598583774436
30,7Networks_LH_Limbic_TempPole_4,0.7600365874684168
31,7Networks_RH_SomMot_13,0.7571652528613515
32,7Networks_RH_SomMot_14,0.7458346060808454
33,7Networks_RH_Default_PFCdPFCm_2,0.7450151057129039
34,7Networks_RH_Vis_11,0.7443314703563857
35,7Networks_RH_SomMot_10,0.7432291749234889
36,7Networks_RH_Default_Par_3,0.7298411234742297
37,7Networks_RH_SomMot_9,0.7288542195328885
38,7Networks_RH_Default_PFCdPFCm_3,0.7199962826433914
39,7Networks_LH_SomMot_16,0.713906269810167
40,7Networks_LH_SomMot_13,0.7056421440828567
41,7Networks_LH_Cont_PFCl_2,0.7005327169116748
42,7Networks_LH_SomMot_7,0.6981021015761975
43,7Networks_LH_SomMot_14,0.6883080355994466
44,7Networks_LH_DorsAttn_Post_2,0.6835885373477041
