rank,feature,brain_score
1,7Networks_RH_Cont_PFCl_7,0.944007114631923
2,7Networks_RH_Default_PFCdPFCm_4,0.9286001725253727
3,7Networks_LH_DorsAttn_Post_9,0.9211598700855499
4,7Networks_RH_Limbic_OFC_1,0.9203849862781182
5,7Networks_RH_Limbic_OFC_3,0.9183836742793463
6,7Networks_RH_Default_pCunPCC_3,0.9130952910186054
7,7Networks_LH_Default_pCunPCC_4,0.9003848560850787
8,7Networks_RH_DorsAttn_Post_9,0.8994218049799192
9,7Networks_LH_SomMot_16,0.8901265885061966
10,7Networks_RH_Cont_PFCmp_2,0.8746394089955966
11,7Networks_LH_DorsAttn_Post_10,0.86897840481183
12,7Networks_LH_SomMot_13,0.8625472438016161
13,7Networks_RH_DorsAttn_Post_10,0.8532376150831277
14,7Networks_LH_SalVentAttn_Med_2,0.8265547115274214
15,7Networks_RH_Default_pCunPCC_2,0.8228658993894369
16,7Networks_RH_SomMot_18,0.8189787150917819
17,7Networks_RH_SomMot_17,0.8146634574270081
18,7Networks_RH_SomMot_16,0.808792311974705
19,7Networks_RH_Default_Par_2,0.8071677173265609
20,7Networks_LH_SomMot_15,0.7939012382341756
21,7Networks_LH_DorsAttn_Post_8,0.7906979262203241
22,7Networks_RH_Limbic_OFC_2,0.7881764411770669
23,7Networks_RH_Cont_PFCl_4,0.784628057352682
24,7Networks_RH_SomMot_19,0.7744824656823727
25,7Networks_RH_Vis_6,0.7542836325611904
26,7Networks_LH_SomMot_8,0.7361513366197469
27,7Networks_LH_DorsAttn_Post_7,0.7353622467890685
28,7Networks_RH_Cont_PFCl_2,0.7206206636057788
29,7Networks_RH_Limbic_TempPole_3,0.71447396796963
30,7Networks_RH_Default_PFCv_1,0.7114810106930038
31,7Networks_RH_SomMot_13,0.7102607393114106
32,7Networks_RH_SomMot_12,0.6939773775501937
33,7Networks_LH_Vis_5,0.6932727314243802
34,7Networks_LH_SomMot_5,0.6908600238106576
35,7Networks_LH_SomMot_3,0.6902844607223012
36,7Networks_LH_Limbic_OFC_2,0.6900087024920792
37,7Networks_RH_Default_PFCdPFCm_5,0.6828730290413654
38,7Networks_RH_Vis_3,0.676337790039053
39,7Networks_RH_SalVentAttn_Med_2,0.6721293657260661
40,7Networks_RH_SomMot_15,0.6710839711866659
41,7Networks_RH_Cont_Temp_1,0.6684348043319794
42,7Networks_LH_Vis_2,0.6623908930333441
43,7Networks_LH_SomMot_11,0.6621353628263598
44,7Networks_RH_SomMot_11,0.6614437842686252
45,7Networks_RH_Cont_PFCl_1,0.6474733766940244
46,7Networks_LH_Default_PFC_2,0.6453153404737003
47,7Networks_RH_SomMot_14,0.6396162009928642
48,7Networks_RH_SomMot_1,0.6393056819392612
49,7Networks_LH_SalVentAttn_PFCl_1,0.6369011517609071
50,7Networks_LH_Default_pCunPCC_2,0.6324285729559003
51,7Networks_RH_SalVentAttn_Med_3,0.6306886940157652
52,7Networks_RH_Default_Temp_2,0.6236836455341662
53,7Networks_RH_SalVentAttn_FrOperIns_1,0.623213556202113
54,7Networks_RH_SalVentAttn_TempOccPar_1,0.620750048898873
55,7Networks_LH_Cont_Cing_2,0.6200075513830088
56,7Networks_RH_Cont_PFCv_1,0.6129865502530887
57,7Networks_LH_Limbic_TempPole_4,0.6074979414332693
58,7Networks_LH_Limbic_OFC_1,0.6055223698105956
59,7Networks_RH_DorsAttn_Post_8,0.6041737047893176
60,7Networks_LH_Vis_7,0.601270108803127
61,7Networks_LH_SomMot_12,0.6005624126418901
62,7Networks_RH_Vis_12,0.5984208505775733
63,7Networks_RH_Default_PFCdPFCm_2,0.5965530118632008
64,7Networks_RH_Cont_Par_3,0.5940806163482129
65,7Networks_RH_Limbic_TempPole_2,0.5914267343678518
66,7Networks_LH_SalVentAttn_Med_3,0.5894824090022664
67,7Networks_LH_Limbic_TempPole_1,0.5837758079389519
68,7Networks_LH_SomMot_14,0.5796076658895596
69,7Networks_LH_Default_pCunPCC_3,0.5766515850478479
70,7Networks_RH_Cont_PFCl_5,0.5721529136212672
71,7Networks_RH_DorsAttn_Post_6,0.5663890951022348
72,7Networks_RH_SomMot_8,0.5662736543831831
73,7Networks_RH_Cont_Cing_1,0.5657003735482677
74,7Networks_LH_Default_PFC_10,0.5624250455446259
75,7Networks_RH_SomMot_4,0.5614834761587618
76,7Networks_LH_Vis_4,0.559913730284417
77,7Networks_RH_Cont_Cing_2,0.5535730074184145
78,7Networks_LH_Cont_PFCl_2,0.5497197657719762
79,7Networks_LH_SomMot_7,0.5471937595661899
80,7Networks_LH_Default_PFC_4,0.5464983642560289
81,7Networks_RH_Default_Temp_4,0.5459963197482846
82,7Networks_RH_Default_PFCdPFCm_6,0.5447626120759368
83,7Networks_LH_Vis_6,0.5429225201814741
84,7Networks_RH_DorsAttn_FEF_1,0.5383345497059826
85,7Networks_RH_DorsAttn_Post_2,0.5376812895116518
86,7Networks_RH_DorsAttn_Post_7,0.5296509320989701
87,7Networks_RH_SalVentAttn_FrOperIns_3,0.5285559537745997
88,7Networks_RH_DorsAttn_Post_1,0.5283147297883998
89,7Networks_LH_Cont_pCun_1,0.5270064003985541
90,7Networks_RH_Vis_5,0.5269775605317373
91,7Networks_RH_SomMot_6,0.5251787530757485
92,7Networks_LH_DorsAttn_Post_3,0.524176371281008
93,7Networks_RH_Default_PFCdPFCm_7,0.522230152268996
94,7Networks_LH_Cont_Par_2,0.521917922329064
95,7Networks_LH_Cont_PFCl_4,0.5184523902343212
96,7Networks_LH_Default_Temp_2,0.5150408709859131
97,7Networks_RH_Default_PFCdPFCm_1,0.5114182304638488
98,7Networks_LH_SomMot_10,0.5100035301899061
99,7Networks_RH_SalVentAttn_TempOccPar_2,0.5097040823702068
