rank,feature,brain_score
1,7Networks_LH_Default_Temp_2,0.9287326823180792
2,7Networks_RH_Default_Temp_2,0.9144917789934569
3,7Networks_LH_Vis_5,0.9132703254699186
4,7Networks_LH_Cont_Temp_1,0.908664221643716
5,7Networks_LH_DorsAttn_Post_10,0.8955103899335177
6,7Networks_LH_Default_Temp_1,0.8945873799813316
7,7Networks_LH_Limbic_TempPole_3,0.8931727944251967
8,7Networks_LH_Limbic_TempPole_2,0.8898486032190368
9,7Networks_RH_Default_PFCdPFCm_1,0.8871094645830265
10,7Networks_LH_Default_PFC_2,0.8790803087250223
11,7Networks_RH_DorsAttn_Post_10,0.8769179479913954
12,7Networks_RH_Limbic_TempPole_1,0.8702119074563792
13,7Networks_RH_SomMot_15,0.8545717894204145
14,7Networks_RH_Default_Temp_1,0.8532226261012812
15,7Networks_RH_Limbic_TempPole_2,0.8345772823210191
16,7Networks_LH_Vis_9,0.8319613937018003
17,7Networks_RH_SomMot_19,0.8216368466074365
18,7Networks_LH_Vis_11,0.8195313527893793
19,7Networks_LH_Limbic_TempPole_1,0.8133306947888874
20,7Networks_LH_SomMot_10,0.8080460323821715
21,7Networks_RH_Vis_8,0.797251073325286
22,7Networks_LH_DorsAttn_Post_8,0.7942983619805456
23,7Networks_RH_SalVentAttn_FrOperIns_1,0.7921137458577474
24,7Networks_RH_Cont_Temp_1,0.7889800115651819
25,7Networks_RH_SomMot_12,0.7884254279986032
26,7Networks_LH_SomMot_12,0.7805697610667176
27,7Networks_LH_SomMot_9,0.7794145225545627
28,7Networks_LH_SomMot_11,0.7732688233123909
29,7Networks_LH_Limbic_TempPole_4,0.77312680186216
30,7Networks_RH_Limbic_TempPole_3,0.7622077060936356
31,7Networks_RH_SomMot_13,0.7595667298617601
32,7Networks_RH_Default_PFCdPFCm_2,0.7495186681699882
33,7Networks_RH_Default_Par_3,0.7441776416208302
34,7Networks_RH_SomMot_14,0.7432032826256788
35,7Networks_RH_Default_PFCdPFCm_3,0.7248797206667024
36,7Networks_RH_SomMot_10,0.7241632571482876
37,7Networks_LH_Cont_PFCl_2,0.7220447946732395
38,7Networks_LH_SomMot_16,0.7181135710809607
39,7Networks_RH_SomMot_9,0.716917710555849
40,7Networks_RH_Vis_11,0.7095262691476436
41,7Networks_LH_Limbic_OFC_2,0.7040808647945155
42,7Networks_LH_SomMot_13,0.6954102056675561
43,7Networks_LH_SomMot_7,0.6891188726046255
44,7Networks_RH_Cont_PFCl_2,0.684705480873043
45,7Networks_LH_SomMot_14,0.6838535007075508
46,7Networks_RH_Vis_14,0.6661927965148741
47,7Networks_RH_Cont_Par_1,0.656698911299811
48,7Networks_LH_DorsAttn_Post_2,0.6534585863425596
49,7Networks_LH_Default_Par_2,0.6360360761958238
50,7Networks_LH_Default_PFC_6,0.634145299891297
51,7Networks_LH_Cont_Cing_2,0.6323904046413451
52,7Networks_LH_Limbic_OFC_1,0.6286007922310193
53,7Networks_RH_Vis_5,0.6255434019563944
54,7Networks_RH_Limbic_OFC_3,0.6247664099279011
55,7Networks_LH_Default_PFC_11,0.6243426722126338
56,7Networks_LH_Cont_OFC_1,0.6228637405966443
57,7Networks_RH_Limbic_OFC_2,0.62243003782763
58,7Networks_LH_Vis_14,0.6221787232823477
59,7Networks_LH_SomMot_6,0.6209066335393587
60,7Networks_RH_DorsAttn_Post_8,0.6180855082148964
61,7Networks_RH_Limbic_OFC_1,0.6170590647915669
62,7Networks_LH_Default_Temp_4,0.615460270171667
63,7Networks_RH_Cont_PFCl_3,0.6117898659066424
64,7Networks_LH_Default_Par_4,0.6117883121229806
65,7Networks_RH_DorsAttn_Post_6,0.6063556184580818
66,7Networks_RH_Default_Par_1,0.594199594563275
67,7Networks_LH_Default_Par_3,0.581079722238942
