rank,feature,brain_score
1,7Networks_RH_Vis_6,0.9447255284248348
2,7Networks_RH_Limbic_TempPole_1,0.9322737758609899
3,7Networks_LH_Vis_7,0.9023981759901123
4,7Networks_LH_Default_Temp_1,0.890268174113738
5,7Networks_RH_Cont_Temp_1,0.8776024110795249
6,7Networks_LH_SomMot_11,0.871525871944153
7,7Networks_LH_DorsAttn_Post_2,0.8700129453928055
8,7Networks_RH_Default_Temp_1,0.8674536067449341
9,7Networks_RH_Limbic_OFC_3,0.8629554936358467
10,7Networks_LH_Limbic_TempPole_1,0.8618607634550348
11,7Networks_LH_Default_Par_4,0.8405687589657526
12,7Networks_RH_DorsAttn_Post_2,0.8366280415602212
13,7Networks_LH_Limbic_OFC_2,0.8337573169537464
14,7Networks_RH_SomMot_19,0.8324349558333192
15,7Networks_LH_Vis_14,0.8323285624577346
16,7Networks_LH_Vis_2,0.8227485454536438
17,7Networks_RH_Default_PFCdPFCm_1,0.8168529996927251
18,7Networks_RH_Default_Par_1,0.8033922652360653
19,7Networks_RH_Limbic_OFC_1,0.8022096980974351
20,7Networks_LH_Default_Par_2,0.8007858543896671
21,7Networks_LH_Limbic_TempPole_3,0.7981478392528747
22,7Networks_RH_Vis_11,0.7971922197766215
23,7Networks_LH_Default_PFC_4,0.7943715465622154
24,7Networks_RH_Cont_Par_3,0.791840985293904
25,7Networks_RH_DorsAttn_Post_8,0.7888128685541489
26,7Networks_RH_SomMot_13,0.7844630854243546
27,7Networks_LH_DorsAttn_Post_10,0.7794001691655582
28,7Networks_LH_Vis_13,0.7757564086651647
29,7Networks_RH_DorsAttn_Post_10,0.7710185584042324
30,7Networks_RH_Vis_5,0.7661949604377617
31,7Networks_LH_Cont_Par_1,0.765195356536135
32,7Networks_RH_SomMot_16,0.7590123550182428
33,7Networks_RH_Cont_Par_1,0.7582167135513992
34,7Networks_LH_DorsAttn_Post_3,0.7564397504206573
35,7Networks_LH_Vis_8,0.7551663277131018
36,7Networks_RH_SomMot_15,0.7551276009626505
37,7Networks_RH_Default_Par_3,0.753946419017118
38,7Networks_RH_SalVentAttn_FrOperIns_1,0.7510974655690702
39,7Networks_LH_Vis_3,0.7492193816391959
40,7Networks_RH_Vis_15,0.747665502580596
41,7Networks_LH_DorsAttn_Post_7,0.7458414545336556
42,7Networks_LH_SomMot_16,0.7457409681795403
43,7Networks_RH_DorsAttn_Post_6,0.7414325197980841
44,7Networks_RH_Limbic_TempPole_2,0.7380304104078945
45,7Networks_LH_SomMot_12,0.7315925312793098
46,7Networks_LH_SomMot_13,0.7284590972007302
47,7Networks_RH_Default_Temp_2,0.7221101267224177
48,7Networks_LH_SomMot_14,0.7201405491995808
49,7Networks_LH_Default_Par_3,0.7139484708594982
50,7Networks_RH_Cont_pCun_1,0.712403328637584
51,7Networks_LH_Cont_Par_2,0.7118547919371018
52,7Networks_RH_Vis_12,0.7093840354177894
53,7Networks_LH_Limbic_TempPole_4,0.7074736577726712
54,7Networks_RH_Cont_Par_2,0.7005054209897456
55,7Networks_RH_Vis_14,0.6878567267709575
56,7Networks_LH_DorsAttn_Post_8,0.6809326687050975
57,7Networks_LH_SomMot_9,0.6662186607851285
58,7Networks_RH_Vis_13,0.6630656429429018
59,7Networks_RH_Limbic_TempPole_3,0.6588275436420326
60,7Networks_LH_DorsAttn_Post_6,0.6410485131148675
61,7Networks_LH_Cont_pCun_1,0.6358038791009996
62,7Networks_RH_Vis_9,0.6189749482439996
63,7Networks_RH_DorsAttn_Post_9,0.6163974192197329
64,7Networks_LH_Vis_11,0.6062800683548063
65,7Networks_RH_Default_pCunPCC_3,0.5998623326554007
66,7Networks_RH_SomMot_17,0.5962040175859921
67,7Networks_LH_SomMot_7,0.5932193865828657
68,7Networks_RH_SomMot_10,0.5867848516757795
69,7Networks_RH_Default_Par_2,0.5845658360165433
70,7Networks_RH_SomMot_18,0.5837223009094137
71,7Networks_LH_SomMot_10,0.5775376328303453
72,7Networks_LH_Cont_OFC_1,0.5697766332374928
73,7Networks_LH_SalVentAttn_ParOper_3,0.562191945578783
74,7Networks_RH_Vis_3,0.5561292438814668
75,7Networks_LH_Vis_12,0.5560798761562511
76,7Networks_RH_SalVentAttn_Med_3,0.5475770841400096
77,7Networks_LH_Default_Temp_2,0.5451367145708325
78,7Networks_LH_Limbic_TempPole_2,0.5400323313911531
79,7Networks_RH_SomMot_14,0.5338317735477163
80,7Networks_RH_DorsAttn_Post_1,0.5311400377476274
81,7Networks_RH_DorsAttn_FEF_2,0.5265968270413325
82,7Networks_LH_DorsAttn_Post_5,0.5233612463222305
83,7Networks_RH_DorsAttn_Post_7,0.5211016222470776
84,7Networks_LH_Cont_Par_3,0.5202397355645699
85,7Networks_LH_Cont_PFCl_2,0.5191160983002695
86,7Networks_LH_Limbic_OFC_1,0.5178048516916512
87,7Networks_RH_Cont_PFCl_7,0.5140510535544586
88,7Networks_RH_DorsAttn_FEF_1,0.5111333786504054
89,7Networks_LH_DorsAttn_FEF_2,0.5085934264646147
90,7Networks_LH_Vis_5,0.5082947583676319
91,7Networks_LH_Default_PFC_11,0.4982041962132719
