rank,feature,brain_score
1,7Networks_LH_Default_Temp_2,0.9290287860071008
2,7Networks_RH_Default_Temp_2,0.9276680388626783
3,7Networks_LH_Vis_5,0.9096161838345734
4,7Networks_LH_Cont_Temp_1,0.9061432002306317
5,7Networks_LH_Limbic_TempPole_2,0.9002562385943471
6,7Networks_LH_DorsAttn_Post_10,0.8912331157727955
7,7Networks_RH_Default_PFCdPFCm_1,0.8885012140376191
8,7Networks_LH_Default_PFC_2,0.8878904273886519
9,7Networks_LH_Default_Temp_1,0.8876023961211981
10,7Networks_LH_Limbic_TempPole_3,0.8873723384103909
11,7Networks_RH_DorsAttn_Post_10,0.8818849314627676
12,7Networks_RH_Limbic_TempPole_1,0.8718411716400563
13,7Networks_RH_Default_Temp_1,0.8587307345719744
14,7Networks_RH_SomMot_15,0.8563650524594719
15,7Networks_LH_Vis_9,0.8352589981192428
16,7Networks_RH_Limbic_TempPole_2,0.8319587350221764
17,7Networks_RH_SomMot_19,0.829326012875023
18,7Networks_LH_Vis_11,0.8171812723651649
19,7Networks_LH_Limbic_TempPole_1,0.8128214803762169
20,7Networks_RH_Vis_8,0.8106945489204188
21,7Networks_LH_SomMot_10,0.7985782258436875
22,7Networks_RH_Cont_Temp_1,0.7972053350133931
23,7Networks_RH_SalVentAttn_FrOperIns_1,0.7954019630994725
24,7Networks_LH_DorsAttn_Post_8,0.7838045338260297
25,7Networks_RH_SomMot_12,0.7814762873518468
26,7Networks_LH_Limbic_TempPole_4,0.7770058541129942
27,7Networks_RH_Limbic_TempPole_3,0.7743358266394823
28,7Networks_LH_SomMot_9,0.772692178804372
29,7Networks_LH_SomMot_11,0.7693827420844034
30,7Networks_LH_SomMot_12,0.7624977566525947
31,7Networks_RH_SomMot_13,0.7517573421695302
32,7Networks_RH_Default_PFCdPFCm_2,0.7464676427653392
33,7Networks_RH_Default_Par_3,0.7447704109498753
34,7Networks_RH_SomMot_14,0.7364661555332039
35,7Networks_RH_Default_PFCdPFCm_3,0.7308481804588153
36,7Networks_RH_SomMot_10,0.7260982160057002
37,7Networks_RH_Vis_11,0.7175040350306734
38,7Networks_LH_SomMot_16,0.7166662972905076
39,7Networks_RH_SomMot_9,0.7158756570781757
40,7Networks_LH_Limbic_OFC_2,0.715241461000872
41,7Networks_LH_Cont_PFCl_2,0.7151217297844998
42,7Networks_LH_SomMot_13,0.6858129600054234
43,7Networks_LH_SomMot_7,0.6819354058028305
44,7Networks_RH_Cont_PFCl_2,0.6796782974868452
45,7Networks_LH_SomMot_14,0.6682349525953177
46,7Networks_RH_Vis_14,0.6665200557118538
47,7Networks_RH_Cont_Par_1,0.6644127439947779
48,7Networks_LH_DorsAttn_Post_2,0.6573350950499447
49,7Networks_LH_Limbic_OFC_1,0.6462358057731294
50,7Networks_RH_Vis_5,0.6362020421453816
51,7Networks_LH_Default_Par_2,0.6349901990242516
52,7Networks_RH_Limbic_OFC_3,0.6345935748322294
53,7Networks_LH_Default_PFC_6,0.6302211939989831
54,7Networks_LH_Cont_OFC_1,0.6283407462471989
55,7Networks_LH_Default_Temp_4,0.6259313007375504
56,7Networks_LH_SomMot_6,0.6225598021752046
57,7Networks_LH_Cont_Cing_2,0.6219951520110178
58,7Networks_RH_DorsAttn_Post_8,0.6198029127485325
59,7Networks_RH_Limbic_OFC_2,0.6192635760750592
60,7Networks_LH_Vis_14,0.6178298861682706
61,7Networks_LH_Default_Par_4,0.6166309753908344
62,7Networks_LH_Default_PFC_11,0.6152098427750331
63,7Networks_RH_Cont_PFCl_3,0.6151819508673438
64,7Networks_RH_DorsAttn_Post_6,0.6080848805810031
65,7Networks_RH_Limbic_OFC_1,0.6010110152861072
66,7Networks_LH_Default_Par_3,0.5928739133869019
67,7Networks_RH_Default_Par_1,0.5858183557534282
68,7Networks_RH_Cont_PFCl_5,0.5792454955274636
69,7Networks_RH_SomMot_17,0.5789394996793583
70,7Networks_RH_Vis_12,0.5788499460049269
71,7Networks_LH_Default_PFC_4,0.5674624202051732
72,7Networks_LH_Cont_Par_1,0.5650349884026791
73,7Networks_RH_SomMot_18,0.5630990038821612
74,7Networks_RH_SomMot_16,0.5616784833745657
75,7Networks_LH_Vis_13,0.5583251304586744
76,7Networks_RH_Default_PFCdPFCm_5,0.5576713726623864
77,7Networks_LH_DorsAttn_Post_7,0.5532537462260176
78,7Networks_LH_SalVentAttn_ParOper_3,0.5427747227153192
79,7Networks_LH_Default_PFC_1,0.5423121708288462
80,7Networks_RH_Cont_PFCl_1,0.541561896465356
81,7Networks_LH_Cont_PFCl_1,0.5394464351904293
82,7Networks_LH_DorsAttn_Post_9,0.5378049237196115
83,7Networks_RH_SalVentAttn_Med_3,0.5377213720452502
84,7Networks_LH_Vis_3,0.5261091456078532
85,7Networks_RH_Cont_Cing_2,0.5258240006316636
86,7Networks_LH_SomMot_15,0.5245315409042346
87,7Networks_LH_Default_PFC_9,0.5197317489377331
88,7Networks_LH_SalVentAttn_FrOperIns_1,0.5177763523584583
89,7Networks_RH_Default_Temp_4,0.5046698958865083
90,7Networks_LH_Vis_7,0.5037341799216626
91,7Networks_RH_Default_Temp_3,0.5036586374968469
92,7Networks_LH_SalVentAttn_ParOper_2,0.4964746674656203
93,7Networks_LH_SalVentAttn_PFCl_1,0.4933337963869176
94,7Networks_LH_Default_PFC_5,0.49148316407782144
95,7Networks_RH_Cont_Par_3,0.4912733105538392
96,7Networks_RH_Vis_1,0.48675799208745363
97,7Networks_RH_Default_PFCdPFCm_7,0.48338060167723257
98,7Networks_RH_SomMot_7,0.47902474798323286
99,7Networks_RH_Cont_Par_2,0.47892697325697076
100,7Networks_LH_Cont_Par_2,0.4787700161021528
101,7Networks_RH_Cont_PFCv_1,0.47712213254873176
102,7Networks_LH_SalVentAttn_Med_3,0.4647700547610724
103,7Networks_RH_DorsAttn_Post_9,0.4588792724320946
104,7Networks_RH_DorsAttn_FEF_1,0.4576523816225008
105,7Networks_LH_Default_PFC_7,0.45658116072393595
106,7Networks_RH_Default_PFCdPFCm_4,0.45281916892101504
107,7Networks_LH_Default_Temp_3,0.45186151889063075
108,7Networks_LH_DorsAttn_Post_4,0.4385361578446928
109,7Networks_LH_DorsAttn_FEF_2,0.4365994506248084
110,7Networks_LH_Default_PFC_13,0.4365868388436923
111,7Networks_LH_DorsAttn_Post_1,0.4359603955231744
112,7Networks_LH_DorsAttn_FEF_1,0.427064758268219
113,7Networks_LH_Default_PFC_8,0.42684218367928806
114,7Networks_RH_Vis_15,0.4241035580024371
115,7Networks_LH_Cont_PFCl_3,0.42369596171439816
116,7Networks_RH_DorsAttn_Post_1,0.4205389119354521
117,7Networks_RH_Cont_PFCl_7,0.4183230323399313
118,7Networks_RH_Cont_PFCmp_1,0.41622877936468494
119,7Networks_RH_Cont_PFCmp_2,0.4157646740445723
120,7Networks_RH_DorsAttn_Post_7,0.41207730244907753
121,7Networks_RH_SalVentAttn_PrC_1,0.3998377658928156
