rank,feature,brain_score
1,7Networks_LH_Default_Temp_2,0.9214436432161677
2,7Networks_LH_Vis_5,0.9197145184738305
3,7Networks_RH_Default_Temp_2,0.9185674772101875
4,7Networks_LH_Cont_Temp_1,0.9092993915002047
5,7Networks_LH_DorsAttn_Post_10,0.8879354404501252
6,7Networks_LH_Limbic_TempPole_2,0.8862541949666422
7,7Networks_RH_DorsAttn_Post_10,0.8750908807646752
8,7Networks_LH_Limbic_TempPole_3,0.8706628445210034
9,7Networks_RH_Default_PFCdPFCm_1,0.8701003151082706
10,7Networks_LH_Default_Temp_1,0.8688954630452467
11,7Networks_LH_Vis_9,0.8640945204745178
12,7Networks_LH_Default_PFC_2,0.8601267653222519
13,7Networks_RH_SomMot_15,0.8510808316471303
14,7Networks_RH_Limbic_TempPole_1,0.8363784525776911
15,7Networks_RH_Vis_8,0.8361758966736246
16,7Networks_RH_Default_Temp_1,0.8355703122506689
17,7Networks_LH_Vis_11,0.8333145871803314
18,7Networks_LH_Limbic_TempPole_1,0.8230758698022838
19,7Networks_RH_Cont_Temp_1,0.8212033375485864
20,7Networks_RH_Limbic_TempPole_2,0.8178777076590089
21,7Networks_RH_SomMot_19,0.816371141864743
22,7Networks_LH_SomMot_10,0.8118970801965296
23,7Networks_LH_DorsAttn_Post_8,0.8005268651545402
24,7Networks_LH_SomMot_12,0.7939163779449588
25,7Networks_RH_Limbic_TempPole_3,0.7915944668178545
26,7Networks_LH_SomMot_9,0.7913474512389678
27,7Networks_LH_SomMot_11,0.7873400248035727
28,7Networks_RH_SomMot_12,0.7749244296951797
29,7Networks_RH_SalVentAttn_FrOperIns_1,0.773945906903944
30,7Networks_LH_Limbic_TempPole_4,0.759104470157368
31,7Networks_RH_SomMot_13,0.757712105857144
32,7Networks_RH_Vis_11,0.7479470163713805
33,7Networks_RH_Default_PFCdPFCm_2,0.7461043416185976
34,7Networks_RH_SomMot_10,0.741212073181776
35,7Networks_RH_SomMot_14,0.7382531275214358
36,7Networks_RH_Default_Par_3,0.7312298956935065
37,7Networks_RH_Default_PFCdPFCm_3,0.7261240412188597
38,7Networks_RH_SomMot_9,0.7247593379375588
39,7Networks_LH_SomMot_16,0.7119401449452268
40,7Networks_LH_Cont_PFCl_2,0.7034758638757891
41,7Networks_LH_SomMot_7,0.7032692263856964
42,7Networks_LH_SomMot_13,0.6997385312393238
43,7Networks_LH_SomMot_14,0.6893598991199085
44,7Networks_LH_Limbic_OFC_2,0.6803308888128036
45,7Networks_LH_DorsAttn_Post_2,0.678560266150183
46,7Networks_RH_Vis_14,0.6759107528312805
47,7Networks_RH_Cont_Par_1,0.6702134148862376
48,7Networks_RH_Cont_PFCl_2,0.666138384072825
49,7Networks_RH_Vis_5,0.6546899686097143
