rank,feature,brain_score
1,7Networks_RH_Vis_6,0.888926166898493
2,7Networks_RH_Limbic_TempPole_1,0.8873769975857896
3,7Networks_LH_Default_Temp_1,0.863859800803215
4,7Networks_LH_Vis_7,0.8611780012795707
5,7Networks_RH_Cont_Temp_1,0.8573270827731405
6,7Networks_LH_SomMot_11,0.8405687937440071
7,7Networks_LH_DorsAttn_Post_2,0.834029931614687
8,7Networks_RH_Limbic_OFC_3,0.829312333661166
9,7Networks_RH_Default_Temp_1,0.8280595248734459
10,7Networks_LH_Limbic_TempPole_1,0.8280047633458125
11,7Networks_LH_Vis_14,0.8267775722338557
12,7Networks_LH_Limbic_OFC_2,0.8227812214236995
13,7Networks_LH_Default_Par_4,0.8152585328178995
14,7Networks_RH_SomMot_19,0.8115536283408519
15,7Networks_RH_DorsAttn_Post_2,0.8102148767287517
16,7Networks_LH_Limbic_TempPole_3,0.8101935647252386
17,7Networks_LH_Vis_2,0.7977930143628392
18,7Networks_RH_Default_PFCdPFCm_1,0.7959400547129422
19,7Networks_LH_Vis_13,0.7886457390789698
20,7Networks_RH_Limbic_OFC_1,0.7878821687227254
21,7Networks_LH_SomMot_16,0.7824400156742354
22,7Networks_RH_Cont_Par_3,0.782366152519379
23,7Networks_RH_SomMot_16,0.7807100377110114
24,7Networks_LH_Default_PFC_4,0.7805757053513538
25,7Networks_RH_DorsAttn_Post_8,0.7790647313885105
26,7Networks_RH_Vis_11,0.777510652666306
27,7Networks_RH_SomMot_13,0.7693216657886257
28,7Networks_LH_DorsAttn_Post_10,0.7691517538339774
29,7Networks_LH_Default_Par_2,0.7673551062391293
30,7Networks_LH_DorsAttn_Post_3,0.767292255570586
31,7Networks_RH_SomMot_15,0.7670104402375224
32,7Networks_RH_Default_Par_1,0.765447124607217
33,7Networks_LH_SomMot_12,0.7546223734034649
34,7Networks_RH_Vis_5,0.7538790957866928
35,7Networks_LH_Vis_8,0.7520026934595399
36,7Networks_RH_Default_Par_3,0.7519992112429464
37,7Networks_LH_Cont_Par_1,0.7515787063263931
38,7Networks_RH_DorsAttn_Post_6,0.7514430171124536
39,7Networks_RH_Limbic_TempPole_2,0.7507341135019058
40,7Networks_LH_Vis_3,0.7458465412531805
41,7Networks_RH_DorsAttn_Post_10,0.7445842337735569
42,7Networks_LH_SomMot_13,0.7421217805202165
43,7Networks_RH_Vis_15,0.7398120284405146
44,7Networks_RH_Cont_Par_1,0.7386547373458736
45,7Networks_LH_SomMot_14,0.7373161999579895
46,7Networks_LH_DorsAttn_Post_7,0.7319697626535712
47,7Networks_RH_Cont_pCun_1,0.7272375722705781
48,7Networks_LH_Limbic_TempPole_4,0.7249029601894067
49,7Networks_RH_Default_Temp_2,0.7222854722791927
50,7Networks_LH_Default_Par_3,0.7218739170960601
51,7Networks_RH_SalVentAttn_FrOperIns_1,0.7189027168058425
52,7Networks_LH_DorsAttn_Post_8,0.7187692593069623
