rank,feature,brain_score
1,7Networks_RH_Vis_6,0.8937392781675308
2,7Networks_RH_Limbic_TempPole_1,0.8843389972847013
3,7Networks_LH_Limbic_TempPole_1,0.8654175728691198
4,7Networks_LH_Vis_7,0.8618641072434358
5,7Networks_LH_SomMot_11,0.8505736300248699
6,7Networks_RH_Cont_Temp_1,0.850189861181793
7,7Networks_LH_Default_Temp_1,0.8425438034740099
8,7Networks_LH_DorsAttn_Post_2,0.8414579897870555
9,7Networks_LH_Vis_14,0.8386605537681731
10,7Networks_LH_Default_Par_4,0.8360744102860063
11,7Networks_RH_DorsAttn_Post_2,0.8156548249025425
12,7Networks_LH_Vis_2,0.8067722003359424
13,7Networks_RH_Default_Temp_1,0.8067645754777741
14,7Networks_LH_Limbic_TempPole_3,0.8007363032876333
15,7Networks_RH_SomMot_19,0.7989635711079568
16,7Networks_LH_Cont_Par_1,0.7986194806851588
17,7Networks_RH_SomMot_16,0.7975226497118164
18,7Networks_RH_Default_PFCdPFCm_1,0.7955575364690721
19,7Networks_LH_Limbic_OFC_2,0.7935693981829387
20,7Networks_RH_Limbic_OFC_3,0.793141442383461
21,7Networks_RH_Cont_Par_3,0.7926625106120092
22,7Networks_RH_DorsAttn_Post_8,0.7905113484019065
23,7Networks_LH_Default_Par_2,0.7878791001464156
24,7Networks_LH_SomMot_16,0.7825260215948731
25,7Networks_RH_Vis_11,0.7774329261039253
26,7Networks_RH_SomMot_15,0.7759878055430328
27,7Networks_LH_Vis_13,0.7740838855413786
28,7Networks_RH_Limbic_OFC_1,0.7723942225396353
29,7Networks_RH_Default_Par_1,0.770175013578268
30,7Networks_RH_DorsAttn_Post_10,0.7689197424396035
31,7Networks_LH_DorsAttn_Post_3,0.7673458765616551
32,7Networks_RH_DorsAttn_Post_6,0.7654293491056389
33,7Networks_LH_SomMot_12,0.7637980339631928
34,7Networks_LH_DorsAttn_Post_8,0.7628511720901258
35,7Networks_LH_SomMot_14,0.7614622953708429
36,7Networks_RH_Vis_15,0.756517986489859
37,7Networks_RH_Default_Par_3,0.7558321704305857
38,7Networks_RH_SomMot_13,0.7553234288091422
39,7Networks_RH_Limbic_TempPole_2,0.7539502197296074
40,7Networks_RH_Default_Temp_2,0.7478877791938038
41,7Networks_RH_Vis_14,0.743434474400355
42,7Networks_RH_Vis_5,0.7428807810382391
43,7Networks_RH_Cont_pCun_1,0.7414446468604632
44,7Networks_LH_Default_PFC_4,0.7399263018064144
45,7Networks_LH_DorsAttn_Post_7,0.7390066220906492
46,7Networks_LH_Default_Par_3,0.7388855326951435
47,7Networks_LH_Vis_3,0.7388639074291199
48,7Networks_LH_Cont_Par_2,0.7325785732285169
49,7Networks_LH_DorsAttn_Post_10,0.7317034855592133
50,7Networks_LH_SomMot_13,0.731336820965106
51,7Networks_RH_Vis_12,0.7298357618524873
52,7Networks_RH_SalVentAttn_FrOperIns_1,0.7298336240210913
53,7Networks_LH_Vis_8,0.7260546036166365
54,7Networks_LH_DorsAttn_Post_6,0.7254554076584554
55,7Networks_RH_Cont_Par_1,0.723890029552783
56,7Networks_RH_Vis_13,0.7172910089110949
57,7Networks_RH_Limbic_TempPole_3,0.7150233036219441
58,7Networks_RH_Cont_Par_2,0.6959675271920798
59,7Networks_LH_Limbic_TempPole_4,0.6955956576296536
60,7Networks_LH_Cont_pCun_1,0.6725425634255108
61,7Networks_LH_SomMot_9,0.6720951949520194
62,7Networks_RH_DorsAttn_Post_9,0.6603029024703373
63,7Networks_RH_Vis_9,0.6436365840289326
64,7Networks_RH_SomMot_17,0.6414416190062734
65,7Networks_RH_SalVentAttn_Med_3,0.6371190349178953
66,7Networks_RH_SomMot_18,0.633074383733692
67,7Networks_LH_SalVentAttn_ParOper_3,0.6190712651338359
68,7Networks_LH_SomMot_10,0.6171921526882004
69,7Networks_RH_SomMot_10,0.6146774104212043
70,7Networks_RH_Default_pCunPCC_3,0.6135358525195714
71,7Networks_LH_SomMot_7,0.612438969222226
72,7Networks_LH_Vis_11,0.6088120086677664
73,7Networks_RH_Default_Par_2,0.6078034193698271
74,7Networks_LH_Default_Temp_2,0.5978521148995403
75,7Networks_LH_Vis_12,0.5952722498212382
76,7Networks_LH_Vis_5,0.5950828450844687
77,7Networks_LH_Cont_Par_3,0.594720010106179
78,7Networks_RH_Cont_PFCl_7,0.5945783156465737
79,7Networks_RH_DorsAttn_FEF_2,0.5903054820753859
80,7Networks_LH_DorsAttn_Post_5,0.5886928040505148
81,7Networks_RH_Vis_3,0.578588183638827
82,7Networks_RH_DorsAttn_Post_7,0.5779095491794234
83,7Networks_LH_Limbic_TempPole_2,0.5516382196115632
84,7Networks_LH_Limbic_OFC_1,0.5488472813865184
85,7Networks_LH_Cont_OFC_1,0.5473080401602323
86,7Networks_LH_Default_PFC_11,0.5468478528585228
87,7Networks_LH_DorsAttn_FEF_2,0.5467480258668813
88,7Networks_RH_SomMot_14,0.5400562583423242
89,7Networks_LH_Default_PFC_2,0.538187958659164
90,7Networks_RH_DorsAttn_FEF_1,0.5304452128825604
91,7Networks_RH_DorsAttn_Post_1,0.5289795559760534
92,7Networks_LH_DorsAttn_FEF_1,0.5270780374786307
93,7Networks_RH_Vis_8,0.5238320469045297
94,7Networks_RH_SalVentAttn_PrC_1,0.520427690067928
95,7Networks_RH_SalVentAttn_TempOccPar_3,0.5188817207520686
96,7Networks_LH_DorsAttn_Post_4,0.5119450653839712
97,7Networks_LH_Cont_PFCl_2,0.5112695530828095
98,7Networks_RH_SomMot_9,0.4993334610536078
99,7Networks_LH_Vis_4,0.47482421549806475
100,7Networks_LH_Default_Par_1,0.4720764659813621
101,7Networks_RH_Cont_PFCmp_1,0.47034114108797354
102,7Networks_LH_Default_PFC_13,0.457782305641285
103,7Networks_LH_DorsAttn_Post_9,0.45746563436115106
104,7Networks_LH_SalVentAttn_ParOper_2,0.4530526354358874
105,7Networks_LH_SomMot_15,0.4504901451486229
106,7Networks_LH_SalVentAttn_Med_3,0.44715661203323587
107,7Networks_RH_DorsAttn_Post_4,0.4371229871184985
108,7Networks_LH_Default_PFC_1,0.4331994434160237
109,7Networks_RH_Default_PFCdPFCm_4,0.4323041614201849
110,7Networks_LH_SalVentAttn_Med_2,0.42512844306212627
111,7Networks_RH_SomMot_12,0.42287575652913034
112,7Networks_LH_Default_PFC_6,0.4186279184094643
113,7Networks_RH_Limbic_OFC_2,0.41368535180673655
114,7Networks_LH_Cont_PFCl_5,0.4136609554990106
115,7Networks_LH_Vis_10,0.4106139407376562
116,7Networks_LH_Vis_9,0.40619714467315465
117,7Networks_RH_SomMot_11,0.4051044981736862
118,7Networks_RH_SalVentAttn_Med_2,0.40425644548607753
119,7Networks_RH_DorsAttn_Post_3,0.3969105490737352
120,7Networks_RH_SomMot_7,0.3934110972951094
121,7Networks_RH_Default_Temp_4,0.3925128078145253
122,7Networks_RH_Cont_PFCv_1,0.3918262841894103
123,7Networks_RH_Cont_PFCl_1,0.3895654436930143
124,7Networks_LH_Default_Temp_3,0.38582332455042656
125,7Networks_RH_Default_Temp_3,0.3745375010256452
126,7Networks_LH_Default_PFC_8,0.3655041099745973
127,7Networks_RH_SalVentAttn_Med_1,0.35591933401946996
128,7Networks_RH_Vis_7,0.3533072396502513
129,7Networks_LH_SomMot_3,0.35310780902413097
130,7Networks_LH_SalVentAttn_FrOperIns_1,0.3529370737574832
131,7Networks_RH_DorsAttn_Post_5,0.34676412049102573
132,7Networks_RH_Default_PFCdPFCm_2,0.3466898349923525
133,7Networks_RH_Vis_10,0.34464815399615967
134,7Networks_LH_Default_PFC_9,0.341202816270415
135,7Networks_LH_Default_PFC_7,0.3381459595692303
136,7Networks_LH_SomMot_6,0.33420638725247415
137,7Networks_RH_Cont_Cing_2,0.33252008686595547
138,7Networks_RH_SalVentAttn_TempOccPar_2,0.33227802198639667
139,7Networks_RH_Vis_4,0.33073116175953415
140,7Networks_RH_SalVentAttn_FrOperIns_2,0.3299098834363776
141,7Networks_LH_SomMot_1,0.327391822992262
142,7Networks_RH_Vis_1,0.3262956722481376
143,7Networks_LH_Cont_Temp_1,0.3219672392840441
144,7Networks_RH_Default_PFCdPFCm_7,0.3211293891640042
145,7Networks_LH_Default_PHC_1,0.3198001845618633
146,7Networks_RH_Cont_PFCmp_2,0.3137723829231834
147,7Networks_LH_SalVentAttn_FrOperIns_3,0.31305487635762924
148,7Networks_LH_Default_pCunPCC_4,0.3094368795195202
149,7Networks_RH_Default_PFCdPFCm_3,0.3084401137772374
150,7Networks_RH_Cont_PFCl_6,0.30595883566006565
151,7Networks_RH_SomMot_6,0.2972688017095724
152,7Networks_RH_Default_PFCv_1,0.29199516966224326
153,7Networks_RH_SalVentAttn_TempOccPar_1,0.2912331040377235
154,7Networks_RH_Vis_2,0.2827168716304248
155,7Networks_RH_SalVentAttn_FrOperIns_4,0.28191439909975524
156,7Networks_RH_SomMot_5,0.2772231449062758
157,7Networks_RH_SomMot_2,0.27462296076341797
158,7Networks_LH_SalVentAttn_PFCl_1,0.2742032695979639
159,7Networks_LH_SalVentAttn_ParOper_1,0.2706036826818705
160,7Networks_RH_Cont_PFCl_2,0.2688269488329937
161,7Networks_LH_Cont_PFCl_1,0.2667361917026825
162,7Networks_LH_SalVentAttn_FrOperIns_2,0.2643571586516376
163,7Networks_RH_Cont_PFCl_5,0.2640092996402396
164,7Networks_LH_SalVentAttn_FrOperIns_4,0.25913443261088576
165,7Networks_LH_Cont_PFCl_4,0.2543641907571755
166,7Networks_RH_Default_PFCdPFCm_5,0.2539620566371121
167,7Networks_LH_Default_PFC_12,0.24999093075919002
168,7Networks_LH_Vis_6,0.24876973869235885
169,7Networks_LH_Default_PFC_3,0.24544347463284757
170,7Networks_RH_SomMot_8,0.24443101239778542
171,7Networks_LH_SalVentAttn_Med_1,0.24143287672169897
172,7Networks_RH_SomMot_3,0.23775825978530185
173,7Networks_RH_SalVentAttn_FrOperIns_3,0.2351507512409316
174,7Networks_LH_SomMot_8,0.23017533456137027
175,7Networks_LH_DorsAttn_PrCv_1,0.2299748733341003
176,7Networks_LH_Default_PFC_10,0.22913913536189384
177,7Networks_RH_Default_pCunPCC_1,0.22526681691845338
178,7Networks_RH_Cont_Cing_1,0.21904297003121623
179,7Networks_RH_Default_Temp_5,0.21853208490013937
180,7Networks_LH_SomMot_4,0.21698647505576985
181,7Networks_LH_Default_pCunPCC_1,0.21477637716732834
182,7Networks_LH_SomMot_5,0.21407937783228168
183,7Networks_RH_DorsAttn_PrCv_1,0.21196653265277157
184,7Networks_LH_Default_pCunPCC_3,0.21143154779692205
185,7Networks_LH_Vis_1,0.20972598845426574
186,7Networks_LH_Cont_PFCl_3,0.20500817467609384
187,7Networks_LH_Default_PFC_5,0.20118088994583364
188,7Networks_RH_Cont_PFCl_4,0.1992107463130351
189,7Networks_RH_Default_PFCdPFCm_6,0.19825014697347512
190,7Networks_LH_Default_Temp_5,0.19585857661192133
191,7Networks_LH_DorsAttn_Post_1,0.18773653160412812
192,7Networks_LH_Default_Temp_4,0.18689453715331306
193,7Networks_RH_Default_pCunPCC_2,0.18667361388773454
194,7Networks_LH_Cont_Cing_2,0.17678732322552704
195,7Networks_RH_SomMot_1,0.17599808457477575
196,7Networks_LH_Default_pCunPCC_2,0.17585873893251758
197,7Networks_LH_SomMot_2,0.16490939414737246
198,7Networks_LH_Cont_Cing_1,0.15606758974569937
199,7Networks_RH_Cont_PFCl_3,0.1363584021521109
200,7Networks_RH_SomMot_4,0.13398018668568848
