rank,feature,brain_score
1,7Networks_RH_Vis_6,0.9450398290804312
2,7Networks_RH_Limbic_TempPole_1,0.9300454822234406
3,7Networks_LH_Vis_7,0.9035940101004177
4,7Networks_LH_Default_Temp_1,0.8914300871941514
5,7Networks_LH_SomMot_11,0.8766767635945067
6,7Networks_RH_Cont_Temp_1,0.8746646633208063
7,7Networks_LH_DorsAttn_Post_2,0.8674527341425408
8,7Networks_RH_Default_Temp_1,0.8657277459554946
9,7Networks_LH_Limbic_TempPole_1,0.8609603181099007
10,7Networks_RH_Limbic_OFC_3,0.8567206109114743
11,7Networks_LH_Default_Par_4,0.8428363438476022
12,7Networks_RH_DorsAttn_Post_2,0.8381856348263421
13,7Networks_LH_Vis_14,0.8337963901267332
14,7Networks_LH_Limbic_OFC_2,0.8318000345377037
15,7Networks_RH_SomMot_19,0.8314193962780829
16,7Networks_LH_Vis_2,0.8247709142708126
17,7Networks_RH_Default_Par_1,0.804779306422215
18,7Networks_RH_Default_PFCdPFCm_1,0.802036341459943
19,7Networks_LH_Default_Par_2,0.8004020040999243
20,7Networks_LH_Limbic_TempPole_3,0.7992271755465892
21,7Networks_RH_DorsAttn_Post_8,0.796467336948552
22,7Networks_RH_Vis_11,0.7963406507603439
23,7Networks_RH_Limbic_OFC_1,0.7958154523088655
24,7Networks_RH_Cont_Par_3,0.7953473291220495
25,7Networks_RH_SomMot_13,0.7920883789311632
26,7Networks_LH_Default_PFC_4,0.7866411211140389
27,7Networks_LH_DorsAttn_Post_10,0.7843327831249477
28,7Networks_RH_Vis_5,0.7680034089761917
29,7Networks_LH_Vis_13,0.7677671433066774
30,7Networks_RH_Cont_Par_1,0.765255369605936
31,7Networks_LH_Cont_Par_1,0.7643810648185799
32,7Networks_RH_SomMot_16,0.7640556748680403
33,7Networks_RH_DorsAttn_Post_10,0.7639300304034616
34,7Networks_RH_Default_Par_3,0.7602425159428932
35,7Networks_LH_Vis_8,0.7586265388098509
36,7Networks_LH_Vis_3,0.7582136865240273
37,7Networks_RH_Vis_15,0.7576863809761687
38,7Networks_RH_SomMot_15,0.7558839057760715
39,7Networks_LH_DorsAttn_Post_3,0.751983690683446
40,7Networks_LH_DorsAttn_Post_7,0.7470790266533689
41,7Networks_LH_SomMot_16,0.7458164809327616
42,7Networks_RH_SalVentAttn_FrOperIns_1,0.7450870451093814
43,7Networks_RH_DorsAttn_Post_6,0.7410213481756035
44,7Networks_LH_SomMot_12,0.7379461590725597
45,7Networks_RH_Limbic_TempPole_2,0.736566517951642
46,7Networks_LH_SomMot_13,0.7294818647468618
