rank,feature,brain_score
1,7Networks_RH_Cont_PFCl_7,0.9398006418661755
2,7Networks_RH_Default_PFCdPFCm_4,0.9250758082140053
3,7Networks_RH_Limbic_OFC_1,0.9151324309786459
4,7Networks_LH_DorsAttn_Post_9,0.9118410747272326
5,7Networks_RH_Limbic_OFC_3,0.9101100261824486
6,7Networks_RH_Default_pCunPCC_3,0.9074932285558011
7,7Networks_RH_DorsAttn_Post_9,0.9074615366263271
8,7Networks_LH_Default_pCunPCC_4,0.8953781378484603
9,7Networks_LH_SomMot_16,0.8867944938049312
10,7Networks_LH_DorsAttn_Post_10,0.8865946253249279
11,7Networks_RH_Cont_PFCmp_2,0.8800065801268285
12,7Networks_LH_SomMot_13,0.8717820125356731
13,7Networks_RH_DorsAttn_Post_10,0.861458444956858
14,7Networks_RH_SomMot_18,0.8283059619336919
15,7Networks_RH_SomMot_17,0.8225778405766788
16,7Networks_LH_SalVentAttn_Med_2,0.8221193851298126
17,7Networks_RH_SomMot_16,0.8156546337288466
18,7Networks_RH_Default_pCunPCC_2,0.8140304049005723
19,7Networks_LH_DorsAttn_Post_8,0.8117419209675604
20,7Networks_LH_SomMot_15,0.805618784762548
21,7Networks_RH_Default_Par_2,0.805045303115122
22,7Networks_RH_Limbic_OFC_2,0.7877450712928438
23,7Networks_RH_SomMot_19,0.7721413179071978
24,7Networks_LH_SomMot_8,0.7547015761785987
25,7Networks_LH_DorsAttn_Post_7,0.7537841049723981
26,7Networks_RH_Cont_PFCl_4,0.7537043668453116
27,7Networks_RH_Vis_6,0.7320875609613451
28,7Networks_RH_Cont_PFCl_2,0.7308361114219881
29,7Networks_RH_SomMot_13,0.7260653425702293
30,7Networks_RH_Limbic_TempPole_3,0.7147638778177289
31,7Networks_RH_Default_PFCv_1,0.7124268042050841
32,7Networks_LH_SomMot_3,0.7123386271744957
33,7Networks_LH_SomMot_5,0.708923943661512
34,7Networks_LH_SomMot_11,0.6929284640933985
35,7Networks_LH_Vis_5,0.6893743239632767
36,7Networks_RH_Vis_3,0.6841425305591315
37,7Networks_LH_Limbic_OFC_2,0.6834671701151294
38,7Networks_RH_Default_PFCdPFCm_5,0.683248866676511
39,7Networks_RH_SomMot_11,0.6806497228876356
40,7Networks_RH_SomMot_12,0.6763128986766465
41,7Networks_RH_SalVentAttn_Med_2,0.6666607828263202
42,7Networks_RH_SomMot_15,0.659506741232076
43,7Networks_RH_SomMot_1,0.6592463717733412
44,7Networks_RH_SalVentAttn_Med_3,0.6532044075157938
45,7Networks_RH_Default_Temp_2,0.6529636863586256
46,7Networks_RH_Cont_Temp_1,0.6506317419010496
47,7Networks_RH_SalVentAttn_FrOperIns_1,0.645321480244299
48,7Networks_LH_Vis_2,0.6423848116675092
49,7Networks_LH_Default_pCunPCC_2,0.6390163334717862
50,7Networks_RH_Cont_PFCl_1,0.6388003645792946
51,7Networks_LH_Cont_Cing_2,0.6375139434061796
52,7Networks_LH_SalVentAttn_PFCl_1,0.6334013137143673
53,7Networks_RH_SomMot_14,0.630440815047974
54,7Networks_RH_DorsAttn_Post_8,0.6097813386373491
55,7Networks_RH_Vis_12,0.6082796557557784
56,7Networks_LH_Limbic_TempPole_4,0.6064422908241225
57,7Networks_LH_Default_PFC_2,0.6063759927242863
58,7Networks_RH_SalVentAttn_TempOccPar_1,0.6056488571925825
59,7Networks_LH_SomMot_12,0.6035898324923761
60,7Networks_RH_Limbic_TempPole_2,0.6014326402198805
61,7Networks_LH_SomMot_14,0.5963764931310571
62,7Networks_LH_SalVentAttn_Med_3,0.5952327332242434
63,7Networks_RH_Cont_PFCv_1,0.5898020486660176
64,7Networks_LH_Vis_7,0.5885080522910687
65,7Networks_RH_Default_PFCdPFCm_2,0.5832831612968186
66,7Networks_RH_Cont_PFCl_5,0.5826402548357134
67,7Networks_RH_SomMot_4,0.5817596504642214
68,7Networks_RH_DorsAttn_Post_6,0.580131083272401
69,7Networks_RH_SomMot_8,0.572670522601966
70,7Networks_RH_Cont_Par_3,0.5711612460901574
71,7Networks_LH_SomMot_7,0.5687423698189205
72,7Networks_LH_Default_PFC_10,0.5666953476639344
73,7Networks_RH_Cont_Cing_2,0.5625701512068193
74,7Networks_RH_Cont_Cing_1,0.562328800981691
75,7Networks_LH_Limbic_OFC_1,0.5602752836089899
76,7Networks_LH_Default_pCunPCC_3,0.5520704236369363
77,7Networks_LH_DorsAttn_Post_3,0.5510291721199574
78,7Networks_LH_Limbic_TempPole_1,0.5496790909337069
79,7Networks_LH_Cont_PFCl_2,0.5492086707377242
80,7Networks_RH_DorsAttn_FEF_1,0.5478135291702004
81,7Networks_RH_Vis_5,0.5428174788563767
82,7Networks_RH_DorsAttn_Post_1,0.5376346989092204
83,7Networks_LH_Default_PFC_4,0.5375501585290278
