rank,feature,brain_score
1,7Networks_LH_Default_Temp_2,0.9283369799278464
2,7Networks_RH_Default_Temp_2,0.9208771801894566
3,7Networks_LH_Vis_5,0.9099333473017093
4,7Networks_LH_Cont_Temp_1,0.9053877936408782
5,7Networks_LH_Default_Temp_1,0.8943530954530428
6,7Networks_LH_DorsAttn_Post_10,0.8933622334232841
7,7Networks_LH_Limbic_TempPole_3,0.8928015245697164
8,7Networks_RH_Default_PFCdPFCm_1,0.8895287114139897
9,7Networks_LH_Limbic_TempPole_2,0.8872787261449088
10,7Networks_LH_Default_PFC_2,0.8840306665399618
11,7Networks_RH_DorsAttn_Post_10,0.8755180725334786
12,7Networks_RH_Limbic_TempPole_1,0.8698989401423265
13,7Networks_RH_Default_Temp_1,0.858443033898566
14,7Networks_RH_SomMot_15,0.8531587799140988
15,7Networks_RH_Limbic_TempPole_2,0.8364513798809055
16,7Networks_LH_Vis_9,0.8323046760175721
17,7Networks_RH_SomMot_19,0.8220810576273485
18,7Networks_LH_Vis_11,0.8215579807484438
19,7Networks_LH_Limbic_TempPole_1,0.810578721908652
20,7Networks_LH_SomMot_10,0.8041302245854327
21,7Networks_RH_SalVentAttn_FrOperIns_1,0.7986832994615569
22,7Networks_RH_Vis_8,0.7941137646724598
23,7Networks_LH_DorsAttn_Post_8,0.7900593996686157
24,7Networks_RH_Cont_Temp_1,0.7895987958754224
25,7Networks_RH_SomMot_12,0.786238847594118
26,7Networks_LH_SomMot_9,0.7767270680033437
27,7Networks_LH_SomMot_12,0.7766132253307266
28,7Networks_LH_Limbic_TempPole_4,0.776434718717454
29,7Networks_LH_SomMot_11,0.7705900999478973
30,7Networks_RH_Limbic_TempPole_3,0.7643646232871119
31,7Networks_RH_Default_PFCdPFCm_2,0.7544924206995915
32,7Networks_RH_SomMot_13,0.7543906899652745
33,7Networks_RH_Default_Par_3,0.7408615580774344
34,7Networks_RH_SomMot_14,0.7382865298588099
35,7Networks_RH_Default_PFCdPFCm_3,0.7273910735532594
36,7Networks_LH_Cont_PFCl_2,0.7251953534833271
37,7Networks_RH_SomMot_10,0.7239982337204343
38,7Networks_LH_SomMot_16,0.7166196787072251
39,7Networks_RH_SomMot_9,0.715585790737065
40,7Networks_LH_Limbic_OFC_2,0.7072814520328337
41,7Networks_RH_Vis_11,0.7066376215352831
42,7Networks_LH_SomMot_7,0.6924223460883161
43,7Networks_LH_SomMot_13,0.691293273978868
44,7Networks_RH_Cont_PFCl_2,0.6857019613358986
45,7Networks_LH_SomMot_14,0.6835071350681462
46,7Networks_RH_Vis_14,0.6631404946739139
47,7Networks_LH_DorsAttn_Post_2,0.6530392044008237
48,7Networks_RH_Cont_Par_1,0.6525714681598791
49,7Networks_LH_Limbic_OFC_1,0.6437517754348148
50,7Networks_LH_Default_PFC_6,0.6426293369221001
51,7Networks_LH_Default_Par_2,0.6322560088555631
52,7Networks_LH_Cont_Cing_2,0.6322117278284711
53,7Networks_RH_Vis_5,0.6304939386431987
54,7Networks_LH_Cont_OFC_1,0.6289714377973347
55,7Networks_RH_Limbic_OFC_3,0.6289456781905068
56,7Networks_LH_Default_Temp_4,0.6248133353178961
57,7Networks_LH_Default_PFC_11,0.6237385381319372
58,7Networks_RH_Limbic_OFC_2,0.6234773489447646
59,7Networks_LH_Vis_14,0.6184949349248939
60,7Networks_LH_Default_Par_4,0.6159006210118229
61,7Networks_LH_SomMot_6,0.615272515656713
62,7Networks_RH_Cont_PFCl_3,0.6148140018497511
63,7Networks_RH_DorsAttn_Post_8,0.6136427241868994
64,7Networks_RH_Limbic_OFC_1,0.6097706622657936
65,7Networks_RH_DorsAttn_Post_6,0.6081864017483921
66,7Networks_RH_Default_Par_1,0.5887333202711453
67,7Networks_LH_Default_Par_3,0.5882142608835198
68,7Networks_RH_Cont_PFCl_5,0.5775694800304281
69,7Networks_LH_Default_PFC_4,0.5767989415696294
70,7Networks_LH_Cont_Par_1,0.576008180024394
71,7Networks_LH_Default_PFC_1,0.575477789925571
72,7Networks_RH_SomMot_17,0.5730932474228527
73,7Networks_RH_SomMot_16,0.5705730574390605
74,7Networks_LH_DorsAttn_Post_7,0.5654158709151629
75,7Networks_LH_Vis_13,0.5579792677925256
76,7Networks_RH_SomMot_18,0.5577597335639874
77,7Networks_RH_Default_PFCdPFCm_5,0.5546795393977488
78,7Networks_RH_Vis_12,0.5513429123596328
79,7Networks_RH_Cont_PFCl_1,0.547865068767755
80,7Networks_LH_Cont_PFCl_1,0.5433105489096215
81,7Networks_RH_SalVentAttn_Med_3,0.5426630514611108
82,7Networks_LH_SalVentAttn_ParOper_3,0.5398530043621161
83,7Networks_LH_DorsAttn_Post_9,0.5365061459652123
84,7Networks_LH_Vis_3,0.5321005971043393
85,7Networks_LH_SalVentAttn_FrOperIns_1,0.5290244814475255
86,7Networks_RH_Cont_Cing_2,0.5247191780760304
87,7Networks_RH_Default_Temp_3,0.5191309499552441
88,7Networks_LH_SomMot_15,0.517303976877122
89,7Networks_RH_Default_Temp_4,0.5167070059263085
90,7Networks_LH_Default_PFC_9,0.5113237665812842
91,7Networks_LH_Default_PFC_5,0.4980302845243005
92,7Networks_LH_SalVentAttn_PFCl_1,0.49737613693319344
93,7Networks_RH_Cont_PFCv_1,0.4924058480155627
94,7Networks_RH_Vis_1,0.49176561551897774
95,7Networks_LH_SalVentAttn_ParOper_2,0.4911096178798824
96,7Networks_LH_Vis_7,0.4899526105395912
97,7Networks_RH_Default_PFCdPFCm_7,0.4882010126456849
98,7Networks_LH_Cont_Par_2,0.48738421483876176
99,7Networks_RH_Cont_Par_3,0.4817819383029327
100,7Networks_RH_Cont_Par_2,0.47680333371551753
101,7Networks_RH_SomMot_7,0.46947249065166535
102,7Networks_RH_DorsAttn_FEF_1,0.4681223814933533
103,7Networks_LH_SalVentAttn_Med_3,0.46752813243661917
104,7Networks_LH_Default_PFC_7,0.46462216779516563
105,7Networks_LH_Default_Temp_3,0.4598800731931982
106,7Networks_RH_Default_PFCdPFCm_4,0.45762060688654527
107,7Networks_LH_DorsAttn_FEF_2,0.45351615644374227
108,7Networks_RH_DorsAttn_Post_9,0.4521611887474179
109,7Networks_LH_Default_PFC_13,0.4432586016547733
110,7Networks_LH_DorsAttn_Post_4,0.44227581769327357
111,7Networks_LH_DorsAttn_FEF_1,0.4402196237480482
112,7Networks_LH_Default_PFC_8,0.4400738251074097
113,7Networks_LH_DorsAttn_Post_1,0.4293320472137828
114,7Networks_RH_DorsAttn_Post_1,0.4253966019970102
115,7Networks_RH_Cont_PFCl_7,0.4239702413847005
116,7Networks_RH_Vis_15,0.42073708084697536
117,7Networks_RH_DorsAttn_Post_7,0.41202588537004053
118,7Networks_LH_Cont_PFCl_3,0.41163713635088467
119,7Networks_RH_Cont_PFCmp_1,0.4073847281322653
120,7Networks_RH_Cont_PFCmp_2,0.4050671680091369
121,7Networks_LH_Cont_Cing_1,0.40280151921918733
122,7Networks_RH_SalVentAttn_PrC_1,0.40001756757579265
123,7Networks_LH_Vis_8,0.3989218145554576
124,7Networks_RH_Default_PFCdPFCm_6,0.39407342602140844
125,7Networks_RH_DorsAttn_Post_3,0.3883830293550684
126,7Networks_LH_SomMot_8,0.3874778719581157
127,7Networks_LH_SalVentAttn_Med_1,0.3871767687982498
128,7Networks_RH_DorsAttn_FEF_2,0.38342407056678096
129,7Networks_LH_Default_PHC_1,0.38322393031142316
130,7Networks_RH_SalVentAttn_Med_1,0.3815980706887895
131,7Networks_LH_SalVentAttn_FrOperIns_4,0.38054108402381276
132,7Networks_RH_DorsAttn_Post_5,0.3733739873400527
133,7Networks_LH_Cont_pCun_1,0.3679749821917989
134,7Networks_RH_SalVentAttn_FrOperIns_2,0.36395966721968503
135,7Networks_RH_Vis_6,0.3634075186192393
136,7Networks_LH_DorsAttn_Post_5,0.36338555364645825
137,7Networks_RH_SomMot_11,0.36228218337148593
138,7Networks_RH_SomMot_2,0.3606134805370449
139,7Networks_LH_SomMot_4,0.35927956642557635
140,7Networks_LH_Cont_Par_3,0.35741008280647285
141,7Networks_LH_Default_PFC_3,0.356298915343815
142,7Networks_LH_SalVentAttn_Med_2,0.35591613754916696
143,7Networks_LH_Default_PFC_12,0.35326579550638687
144,7Networks_RH_DorsAttn_PrCv_1,0.35300835374654993
145,7Networks_RH_SomMot_8,0.3462999605817272
146,7Networks_RH_SomMot_5,0.3422449390378542
147,7Networks_RH_Default_Par_2,0.3368493064511562
148,7Networks_RH_Cont_PFCl_6,0.33123291396468835
149,7Networks_RH_Default_PFCv_1,0.33095931564572983
150,7Networks_RH_DorsAttn_Post_2,0.32047153482298174
151,7Networks_LH_SomMot_1,0.31582431011340567
152,7Networks_LH_Vis_2,0.3107552496439023
153,7Networks_LH_SalVentAttn_FrOperIns_2,0.30218821977417587
154,7Networks_RH_SalVentAttn_TempOccPar_2,0.29515400532438363
155,7Networks_LH_DorsAttn_Post_6,0.29287236873723527
156,7Networks_LH_SalVentAttn_FrOperIns_3,0.2927903347468417
157,7Networks_RH_SomMot_4,0.2916595330635527
158,7Networks_RH_DorsAttn_Post_4,0.2908420586620292
159,7Networks_RH_SalVentAttn_FrOperIns_3,0.2888913012918014
160,7Networks_LH_Cont_PFCl_5,0.28809000063218715
161,7Networks_LH_SalVentAttn_ParOper_1,0.2854651864283066
162,7Networks_RH_SalVentAttn_Med_2,0.2836836673771677
163,7Networks_LH_SomMot_5,0.28349337785050344
164,7Networks_RH_SalVentAttn_FrOperIns_4,0.28307894859053717
165,7Networks_LH_DorsAttn_PrCv_1,0.28231051214966957
166,7Networks_RH_SalVentAttn_TempOccPar_3,0.2758490869497246
167,7Networks_RH_Cont_pCun_1,0.2729998596299778
168,7Networks_RH_SomMot_3,0.27268068920779326
169,7Networks_RH_SomMot_6,0.2705342139022015
170,7Networks_RH_SomMot_1,0.26994283586447765
171,7Networks_RH_Cont_PFCl_4,0.26787249432230803
172,7Networks_LH_Vis_12,0.26716172252220916
173,7Networks_LH_DorsAttn_Post_3,0.26477555225110944
174,7Networks_LH_SomMot_3,0.26313421250432867
175,7Networks_LH_Default_pCunPCC_3,0.2625373389683494
176,7Networks_LH_SomMot_2,0.25848458074328723
177,7Networks_LH_Default_PFC_10,0.2386838564035294
178,7Networks_RH_Vis_2,0.23353319622697644
179,7Networks_LH_Default_Temp_5,0.23307422681012774
180,7Networks_LH_Vis_6,0.23252219243406236
181,7Networks_LH_Default_pCunPCC_4,0.2193184473252256
182,7Networks_LH_Vis_1,0.21856480369497608
183,7Networks_RH_Default_pCunPCC_1,0.20583253449810468
184,7Networks_LH_Cont_PFCl_4,0.20531962277962387
185,7Networks_RH_Cont_Cing_1,0.2045680554766732
186,7Networks_RH_SalVentAttn_TempOccPar_1,0.2032140140461573
187,7Networks_RH_Vis_13,0.2004866855753371
188,7Networks_LH_Default_Par_1,0.1981777277787343
189,7Networks_LH_Default_pCunPCC_1,0.1960628717868291
190,7Networks_RH_Vis_3,0.19464332134720858
191,7Networks_RH_Default_Temp_5,0.19405662950048685
192,7Networks_LH_Default_pCunPCC_2,0.18817115324974557
193,7Networks_RH_Default_pCunPCC_3,0.18287663445585423
194,7Networks_RH_Vis_7,0.1633586816226484
195,7Networks_LH_Vis_10,0.1568859821168852
196,7Networks_RH_Default_pCunPCC_2,0.15091603744561555
197,7Networks_LH_Vis_4,0.14272803127894115
198,7Networks_RH_Vis_10,0.14018645640393573
199,7Networks_RH_Vis_9,0.13830047289617106
200,7Networks_RH_Vis_4,0.12341857915765718
