rank,feature,brain_score
1,7Networks_RH_Cont_PFCl_7,0.9664882098063164
2,7Networks_RH_Limbic_OFC_1,0.9306930610197177
3,7Networks_RH_Limbic_OFC_3,0.920384347091587
4,7Networks_RH_Default_PFCdPFCm_4,0.9151965435864291
5,7Networks_RH_Cont_PFCmp_2,0.9140330543528622
6,7Networks_LH_DorsAttn_Post_9,0.9066364672575831
7,7Networks_RH_Default_pCunPCC_3,0.897692840124078
8,7Networks_RH_DorsAttn_Post_9,0.8915392019594867
9,7Networks_RH_Cont_PFCl_4,0.881296764000606
10,7Networks_LH_SomMot_13,0.8778444044545315
11,7Networks_LH_SomMot_16,0.874854583461069
12,7Networks_LH_Default_pCunPCC_4,0.8654472859842831
13,7Networks_LH_DorsAttn_Post_10,0.8395820437211043
14,7Networks_RH_Default_Par_2,0.8381767568565184
15,7Networks_RH_Default_pCunPCC_2,0.8127460779594987
16,7Networks_LH_SalVentAttn_Med_2,0.8038161353839846
17,7Networks_RH_DorsAttn_Post_10,0.7747942212540115
18,7Networks_RH_SomMot_17,0.7664829252185325
19,7Networks_RH_SomMot_19,0.7627425969062526
20,7Networks_RH_SomMot_18,0.762305834296948
21,7Networks_RH_Cont_PFCl_2,0.7430288434121107
22,7Networks_LH_SomMot_8,0.7355924012722126
23,7Networks_RH_SomMot_1,0.735033671202475
24,7Networks_RH_Limbic_OFC_2,0.7345017657054531
25,7Networks_RH_Vis_3,0.7327506760017313
26,7Networks_RH_Default_PFCv_1,0.7327167188106994
27,7Networks_LH_SomMot_15,0.7325475971557255
28,7Networks_RH_SomMot_16,0.7308164968547746
29,7Networks_LH_DorsAttn_Post_8,0.7271022371699791
30,7Networks_LH_DorsAttn_Post_7,0.7235280909991696
31,7Networks_RH_Limbic_TempPole_3,0.7204890189607142
32,7Networks_LH_Limbic_OFC_2,0.7157299096012173
33,7Networks_RH_Vis_6,0.7006740373022695
34,7Networks_RH_Cont_PFCl_1,0.693013458405313
35,7Networks_RH_SomMot_15,0.692234961152029
36,7Networks_LH_SomMot_3,0.6911811055788427
37,7Networks_RH_SomMot_12,0.6897272974972596
