rank,feature,brain_score
1,7Networks_RH_Vis_6,0.9302022933701537
2,7Networks_RH_Limbic_TempPole_1,0.9238061685907716
3,7Networks_LH_Vis_7,0.8892890783473095
4,7Networks_LH_Default_Temp_1,0.8780503020041974
5,7Networks_RH_Cont_Temp_1,0.8760927511169947
6,7Networks_LH_SomMot_11,0.8692573672176167
7,7Networks_RH_Default_Temp_1,0.8492556077818556
8,7Networks_LH_DorsAttn_Post_2,0.8483848567772533
9,7Networks_RH_Limbic_OFC_3,0.8469511093920261
10,7Networks_LH_Limbic_TempPole_1,0.845041525439652
11,7Networks_LH_Limbic_OFC_2,0.8349024528609967
12,7Networks_RH_SomMot_19,0.8346771234133523
13,7Networks_LH_Vis_14,0.8294361548371315
14,7Networks_RH_DorsAttn_Post_2,0.8216474807377325
15,7Networks_LH_Default_Par_4,0.8214340816175766
16,7Networks_LH_Vis_2,0.815285850366225
17,7Networks_RH_Default_PFCdPFCm_1,0.8092623447861877
18,7Networks_RH_Cont_Par_3,0.8034288157881639
19,7Networks_LH_Limbic_TempPole_3,0.7957308185567779
20,7Networks_RH_DorsAttn_Post_8,0.791559195934588
21,7Networks_RH_Default_Par_1,0.7857403310263938
22,7Networks_LH_DorsAttn_Post_10,0.7853849975524735
23,7Networks_RH_Limbic_OFC_1,0.7853488680520296
24,7Networks_LH_Default_Par_2,0.7807592875054016
25,7Networks_RH_SomMot_13,0.780560741324215
26,7Networks_RH_DorsAttn_Post_10,0.7796246576076074
27,7Networks_LH_Vis_13,0.778149392040592
28,7Networks_LH_Default_PFC_4,0.7773171687151975
29,7Networks_LH_SomMot_16,0.7754472065687608
30,7Networks_LH_Cont_Par_1,0.772570891101788
31,7Networks_RH_Vis_11,0.7664163654496466
32,7Networks_RH_SomMot_15,0.7663434299613154
33,7Networks_RH_SomMot_16,0.7630978363027673
34,7Networks_RH_Vis_15,0.7624844866480521
35,7Networks_LH_Vis_8,0.7587551693194415
36,7Networks_LH_Vis_3,0.7546006129604826
37,7Networks_RH_Default_Par_3,0.7529071170074785
38,7Networks_LH_SomMot_12,0.7528345976264076
39,7Networks_RH_Limbic_TempPole_2,0.7525917956645882
40,7Networks_LH_DorsAttn_Post_3,0.7523958372619
41,7Networks_LH_SomMot_13,0.7488915434163229
42,7Networks_LH_SomMot_14,0.7457363611234149
43,7Networks_RH_Vis_5,0.743416961867648
44,7Networks_RH_Cont_Par_1,0.7432921200125354
45,7Networks_RH_DorsAttn_Post_6,0.7348430758109472
46,7Networks_LH_DorsAttn_Post_7,0.7348421115641526
47,7Networks_RH_SalVentAttn_FrOperIns_1,0.731634209787587
48,7Networks_LH_Cont_Par_2,0.7285703237345396
49,7Networks_LH_DorsAttn_Post_8,0.7245031603292805
50,7Networks_LH_Limbic_TempPole_4,0.7238436972005758
51,7Networks_LH_Default_Par_3,0.7213144843114062
52,7Networks_RH_Default_Temp_2,0.7202279585487078
53,7Networks_RH_Cont_pCun_1,0.7083473481636774
54,7Networks_RH_Vis_14,0.6988802227294697
55,7Networks_RH_Vis_12,0.6976982044431221
