rank,feature,brain_score
168,7Networks_RH_Cont_pCun_1,0.27372739395974716
169,7Networks_LH_Vis_12,0.2721838469732342
170,7Networks_RH_SalVentAttn_TempOccPar_2,0.2713106521315315
171,7Networks_RH_SalVentAttn_TempOccPar_3,0.2702918462158069
172,7Networks_LH_DorsAttn_Post_3,0.2650201006752223
173,7Networks_RH_SomMot_1,0.26338570890593654
174,7Networks_LH_Default_pCunPCC_3,0.2618889295867123
175,7Networks_LH_SomMot_2,0.26118552125090044
176,7Networks_RH_Cont_PFCl_4,0.25024934528482684
177,7Networks_LH_Default_PFC_10,0.23773999257038705
178,7Networks_LH_Vis_6,0.22850213891226143
179,7Networks_RH_Vis_2,0.22758659844462192
180,7Networks_LH_Vis_1,0.22573111246971397
181,7Networks_LH_Default_Temp_5,0.22103040760694798
182,7Networks_LH_Default_pCunPCC_4,0.21120769600527536
183,7Networks_RH_Vis_13,0.20263124137183888
184,7Networks_LH_Cont_PFCl_4,0.20200567939279598
185,7Networks_RH_Default_pCunPCC_1,0.20137973153223615
186,7Networks_RH_Vis_3,0.19572573581074745
187,7Networks_RH_Cont_Cing_1,0.19188242163231198
188,7Networks_LH_Default_Par_1,0.18949982091820655
189,7Networks_LH_Default_pCunPCC_2,0.18636803863473975
190,7Networks_LH_Default_pCunPCC_1,0.18439480264441901
191,7Networks_RH_SalVentAttn_TempOccPar_1,0.18095046988471825
192,7Networks_RH_Default_Temp_5,0.17804695890526429
193,7Networks_RH_Default_pCunPCC_3,0.1755831000514057
194,7Networks_LH_Vis_10,0.15664729731726254
195,7Networks_RH_Vis_7,0.15333088598051342
196,7Networks_RH_Default_pCunPCC_2,0.14518847029101223
197,7Networks_LH_Vis_4,0.14364652332744995
198,7Networks_RH_Vis_9,0.1355602549430277
199,7Networks_RH_Vis_10,0.13316418870872862
200,7Networks_RH_Vis_4,0.11851544222305532
