model_name,modality,family,size,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_Vis_10,7Networks_LH_Vis_11,7Networks_LH_Vis_12,7Networks_LH_Vis_13,7Networks_LH_Vis_14,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_SomMot_7,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_Post_7,7Networks_LH_DorsAttn_Post_8,7Networks_LH_DorsAttn_Post_9,7Networks_LH_DorsAttn_Post_10,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_DorsAttn_FEF_2,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_ParOper_2,7Networks_LH_SalVentAttn_ParOper_3,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_OFC_2,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Limbic_TempPole_3,7Networks_LH_Limbic_TempPole_4,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_Par_2,7Networks_LH_Cont_Par_3,7Networks_LH_Cont_Temp_1,7Networks_LH_Cont_OFC_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_PFCl_2,7Networks_LH_Cont_PFCl_3,7Networks_LH_Cont_PFCl_4,7Networks_LH_Cont_PFCl_5,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Cont_Cing_2,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Temp_3,7Networks_LH_Default_Temp_4,7Networks_LH_Default_Temp_5,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_Par_3,7Networks_LH_Default_Par_4,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_PFC_8,7Networks_LH_Default_PFC_9,7Networks_LH_Default_PFC_10,7Networks_LH_Default_PFC_11,7Networks_LH_Default_PFC_12,7Networks_LH_Default_PFC_13,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_LH_Default_pCunPCC_3,7Networks_LH_Default_pCunPCC_4,7Networks_LH_Default_PHC_1,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_Vis_9,7Networks_RH_Vis_10,7Networks_RH_Vis_11,7Networks_RH_Vis_12,7Networks_RH_Vis_13,7Networks_RH_Vis_14,7Networks_RH_Vis_15,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_Post_6,7Networks_RH_DorsAttn_Post_7,7Networks_RH_DorsAttn_Post_8,7Networks_RH_DorsAttn_Post_9,7Networks_RH_DorsAttn_Post_10,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_DorsAttn_FEF_2,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_TempOccPar_3,7Networks_RH_SalVentAttn_PrC_1,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_4,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_SalVentAttn_Med_3,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_OFC_2,7Networks_RH_Limbic_OFC_3,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Limbic_TempPole_2,7Networks_RH_Limbic_TempPole_3,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_Par_3,7Networks_RH_Cont_Temp_1,7Networks_RH_Cont_PFCv_1,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_PFCl_5,7Networks_RH_Cont_PFCl_6,7Networks_RH_Cont_PFCl_7,7Networks_RH_Cont_pCun_1,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_Cing_2,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_PFCmp_2,7Networks_RH_Default_Par_1,7Networks_RH_Default_Par_2,7Networks_RH_Default_Par_3,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_Temp_4,7Networks_RH_Default_Temp_5,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_PFCdPFCm_4,7Networks_RH_Default_PFCdPFCm_5,7Networks_RH_Default_PFCdPFCm_6,7Networks_RH_Default_PFCdPFCm_7,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,7Networks_RH_Default_pCunPCC_3
albert-base-v2,lang,albert,base,0.22472012042999268,0.28852468729019165,0.2582204341888428,0.25339046120643616,0.28139829635620117,0.2253265380859375,0.28377845883369446,0.23058053851127625,0.26150357723236084,0.23530736565589905,0.23877517879009247,0.22439995408058167,0.25495630502700806,0.2477080225944519,0.2626465857028961,0.25648990273475647,0.24394194781780243,0.25450265407562256,0.2479734569787979,0.21041478216648102,0.23673275113105774,0.2630978524684906,0.25270548462867737,0.251512736082077,0.27125227451324463,0.2584155797958374,0.2832249104976654,0.26433005928993225,0.27228856086730957,0.26228100061416626,0.2878487706184387,0.25026872754096985,0.24117684364318848,0.24336300790309906,0.24180957674980164,0.24883316457271576,0.28059878945350647,0.26755040884017944,0.2891794741153717,0.28440022468566895,0.24914580583572388,0.24572160840034485,0.24627457559108734,0.26399296522140503,0.24713082611560822,0.25115957856178284,0.2635267972946167,0.25735536217689514,0.2618184983730316,0.2570090591907501,0.2728160619735718,0.2599910497665405,0.2639298439025879,0.25664469599723816,0.2929961681365967,0.3199823200702667,0.3159688115119934,0.29231423139572144,0.3108856678009033,0.29923883080482483,0.2499604970216751,0.2597750723361969,0.2470158040523529,0.2844591438770294,0.29611679911613464,0.2873317301273346,0.27677956223487854,0.2679325044155121,0.2537226378917694,0.26198554039001465,0.2594963312149048,0.263700932264328,0.2587023675441742,0.3331305980682373,0.28236308693885803,0.28617557883262634,0.2756064832210541,0.27614203095436096,0.2526887059211731,0.24126257002353668,0.2621789574623108,0.24147732555866241,0.2752162218093872,0.29125770926475525,0.28642433881759644,0.304127961397171,0.2807263135910034,0.2635048031806946,0.2750045955181122,0.26306894421577454,0.2868725061416626,0.2602466344833374,0.268999308347702,0.2554991543292999,0.2833656370639801,0.23195680975914001,0.24788989126682281,0.25959616899490356,0.2563900351524353,0.25705885887145996,0.2680954039096832,0.2404979169368744,0.26888856291770935,0.23538610339164734,0.24975822865962982,0.2932087779045105,0.21374726295471191,0.26506146788597107,0.2473231703042984,0.226911723613739,0.23567447066307068,0.2652861177921295,0.23245565593242645,0.26018574833869934,0.248556450009346,0.25487223267555237,0.26788362860679626,0.2396707385778427,0.24285532534122467,0.2519209086894989,0.2435736358165741,0.21262815594673157,0.2511272728443146,0.23398947715759277,0.23166169226169586,0.2533031105995178,0.23922410607337952,0.26363471150398254,0.24620595574378967,0.2582895755767822,0.25902125239372253,0.2801554203033447,0.2603495717048645,0.25931060314178467,0.2896394431591034,0.25504159927368164,0.23889029026031494,0.25776171684265137,0.24011072516441345,0.27750852704048157,0.26801618933677673,0.27131807804107666,0.2907252907752991,0.274517685174942,0.2510380148887634,0.26530879735946655,0.2666819095611572,0.2793806493282318,0.26768216490745544,0.24120356142520905,0.2587995231151581,0.2716076076030731,0.26425817608833313,0.2672419548034668,0.2633594870567322,0.25798356533050537,0.2722024917602539,0.25818386673927307,0.33602893352508545,0.2934454679489136,0.3272535502910614,0.33993494510650635,0.32270097732543945,0.31125062704086304,0.2549506723880768,0.263704389333725,0.26840952038764954,0.28490209579467773,0.27101054787635803,0.2938651740550995,0.30593597888946533,0.2783352732658386,0.27665644884109497,0.293687641620636,0.2738296687602997,0.2900523841381073,0.24781256914138794,0.26509466767311096,0.25414013862609863,0.26699894666671753,0.2943717837333679,0.24810905754566193,0.26468753814697266,0.24359257519245148,0.3455595374107361,0.28359392285346985,0.2989034354686737,0.29134467244148254,0.2970554232597351,0.2954120934009552,0.2827281951904297,0.27754127979278564,0.25636544823646545,0.29444605112075806,0.2932688891887665,0.2732568085193634,0.27505654096603394,0.2310560643672943,0.254758358001709,0.27005988359451294
albert-large-v2,lang,albert,large,0.2405160814523697,0.3077221214771271,0.27642160654067993,0.27016568183898926,0.3004109263420105,0.24032995104789734,0.3031686544418335,0.24807250499725342,0.28002092242240906,0.2520383894443512,0.25581127405166626,0.2417064756155014,0.2743225395679474,0.26630204916000366,0.2816152274608612,0.2746535837650299,0.25998392701148987,0.2718687653541565,0.2638185918331146,0.22511696815490723,0.25332629680633545,0.2792336344718933,0.27182984352111816,0.26882293820381165,0.2902212142944336,0.27593666315078735,0.30144014954566956,0.2827948033809662,0.28968504071235657,0.2787463366985321,0.3071778416633606,0.26885131001472473,0.25802069902420044,0.26240816712379456,0.2615339756011963,0.26782864332199097,0.29911133646965027,0.2864900231361389,0.30706650018692017,0.30269473791122437,0.2674230933189392,0.2643071115016937,0.2629300355911255,0.28353267908096313,0.2641509771347046,0.268383264541626,0.2825596034526825,0.2755908966064453,0.2799316942691803,0.27613428235054016,0.29125094413757324,0.27859213948249817,0.27997586131095886,0.2747657895088196,0.3125241994857788,0.34061160683631897,0.3359352946281433,0.3116319179534912,0.3321659564971924,0.31915777921676636,0.2669353187084198,0.2772950828075409,0.26486286520957947,0.30171599984169006,0.31520509719848633,0.3062988221645355,0.2948465049266815,0.2867465615272522,0.27161601185798645,0.282795250415802,0.2764950692653656,0.28184378147125244,0.2749289572238922,0.3599871098995209,0.30129989981651306,0.30902165174484253,0.2976614236831665,0.2970793545246124,0.270686537027359,0.25881269574165344,0.28305551409721375,0.2596278190612793,0.2956680655479431,0.3113674521446228,0.309113472700119,0.3229396641254425,0.3017343580722809,0.2803041636943817,0.29633983969688416,0.2798880636692047,0.3100636899471283,0.27727946639060974,0.28853681683540344,0.2727377116680145,0.303954541683197,0.24713937938213348,0.2650827467441559,0.2772911787033081,0.2720745801925659,0.27344316244125366,0.28750449419021606,0.25878414511680603,0.2864551842212677,0.2509043216705322,0.26786503195762634,0.31060558557510376,0.22929753363132477,0.2846038043498993,0.26399075984954834,0.2426920384168625,0.2530384361743927,0.28389909863471985,0.24969463050365448,0.27900373935699463,0.26663291454315186,0.27288711071014404,0.2878187894821167,0.25634583830833435,0.25909581780433655,0.2699965536594391,0.2600362300872803,0.22814904153347015,0.26650306582450867,0.2532136142253876,0.24743054807186127,0.2689744234085083,0.2543773949146271,0.28156059980392456,0.26255691051483154,0.27473244071006775,0.27558231353759766,0.297301709651947,0.2761909067630768,0.2760177552700043,0.30855631828308105,0.2722547948360443,0.2569749653339386,0.27746957540512085,0.25912463665008545,0.29560956358909607,0.2865622937679291,0.29069313406944275,0.3083660304546356,0.29231154918670654,0.2682049870491028,0.28334569931030273,0.28513282537460327,0.2990865707397461,0.2859257757663727,0.2593112885951996,0.2770870327949524,0.2899319529533386,0.28431642055511475,0.28462228178977966,0.28328466415405273,0.2757905125617981,0.2893242835998535,0.2741680443286896,0.35564345121383667,0.31253379583358765,0.34622612595558167,0.36411213874816895,0.3439582884311676,0.33240586519241333,0.2723246216773987,0.2822890877723694,0.28457608819007874,0.3007146418094635,0.2871992588043213,0.31174570322036743,0.3241683542728424,0.2993277609348297,0.29260122776031494,0.31340786814689636,0.29124829173088074,0.3051895499229431,0.26496341824531555,0.28219637274742126,0.27122387290000916,0.2842215895652771,0.31127843260765076,0.26378315687179565,0.28131261467933655,0.26009756326675415,0.3737528920173645,0.30400627851486206,0.3225500285625458,0.31080278754234314,0.32014384865760803,0.3140968084335327,0.30209365487098694,0.29521051049232483,0.27437347173690796,0.31262463331222534,0.3133363425731659,0.29187339544296265,0.2941267490386963,0.2458338886499405,0.27114611864089966,0.28582459688186646
bert-base-cased,lang,bert,base,0.21975655853748322,0.28400346636772156,0.2543799579143524,0.247895747423172,0.27565160393714905,0.22070713341236115,0.2793511748313904,0.22693143784999847,0.25673866271972656,0.2297234684228897,0.23449362814426422,0.21912187337875366,0.24971379339694977,0.24362723529338837,0.25837695598602295,0.2522188127040863,0.23991107940673828,0.24892427027225494,0.24360018968582153,0.20500722527503967,0.2333841770887375,0.25839731097221375,0.24826404452323914,0.24711865186691284,0.26709285378456116,0.25460073351860046,0.27986985445022583,0.2604864835739136,0.2677189111709595,0.2593581974506378,0.28297433257102966,0.24436770379543304,0.23742859065532684,0.23841719329357147,0.23767784237861633,0.24717822670936584,0.2754800319671631,0.26486387848854065,0.28507885336875916,0.27992522716522217,0.24606715142726898,0.24029195308685303,0.2420462965965271,0.2592504620552063,0.24255308508872986,0.24758116900920868,0.2584210932254791,0.25344371795654297,0.25723880529403687,0.2530163824558258,0.2687302529811859,0.25658532977104187,0.26016339659690857,0.25332003831863403,0.28853264451026917,0.31445494294166565,0.3097560405731201,0.28516995906829834,0.30447566509246826,0.29400351643562317,0.24451369047164917,0.25621870160102844,0.24419887363910675,0.27918991446495056,0.29061102867126465,0.2833925485610962,0.27158957719802856,0.2643565237522125,0.25010669231414795,0.258080393075943,0.25473901629447937,0.260079562664032,0.2549075782299042,0.3265148997306824,0.2767893671989441,0.27989277243614197,0.268596887588501,0.26899051666259766,0.24642644822597504,0.23574726283550262,0.2562614679336548,0.23705920577049255,0.2699042856693268,0.2874447703361511,0.2799213230609894,0.2981908321380615,0.27627813816070557,0.2577682137489319,0.27088841795921326,0.2577149271965027,0.2811858057975769,0.25554144382476807,0.26332828402519226,0.24970005452632904,0.27870339155197144,0.226074680685997,0.24449704587459564,0.25633135437965393,0.2534950077533722,0.2517252266407013,0.263904869556427,0.2357296645641327,0.26517361402511597,0.2296983003616333,0.24661371111869812,0.28589680790901184,0.2084263265132904,0.26076364517211914,0.2415008693933487,0.22196020185947418,0.23277589678764343,0.26090338826179504,0.22677607834339142,0.2551981508731842,0.24384687840938568,0.2519223093986511,0.2644965946674347,0.2350223958492279,0.2384268343448639,0.2464454472064972,0.23795244097709656,0.2071881741285324,0.24537749588489532,0.22907055914402008,0.22693900763988495,0.24898172914981842,0.23541054129600525,0.25904858112335205,0.24256262183189392,0.25461557507514954,0.25466856360435486,0.2757113575935364,0.2558610439300537,0.2559335231781006,0.2845982015132904,0.2513192296028137,0.2327430248260498,0.2534010410308838,0.23522387444972992,0.2712715268135071,0.2629968225955963,0.2664310932159424,0.28547385334968567,0.2701144516468048,0.24682246148586273,0.26025691628456116,0.26232752203941345,0.2759631872177124,0.2628074288368225,0.23758423328399658,0.25475019216537476,0.26724594831466675,0.2605707049369812,0.26215481758117676,0.25840067863464355,0.2531192898750305,0.2674747109413147,0.25305286049842834,0.3312016427516937,0.2886251211166382,0.3229696452617645,0.33497509360313416,0.31806477904319763,0.3065381348133087,0.25156116485595703,0.2596972584724426,0.2630372643470764,0.28096500039100647,0.2649787366390228,0.29078879952430725,0.30117058753967285,0.27468302845954895,0.2726196050643921,0.2888888418674469,0.26934126019477844,0.28631260991096497,0.2421109676361084,0.25996583700180054,0.2507774531841278,0.2608966827392578,0.29094815254211426,0.24254441261291504,0.26055416464805603,0.23950016498565674,0.3426896631717682,0.2805938720703125,0.2948243021965027,0.2866218090057373,0.29241088032722473,0.2910260856151581,0.27826666831970215,0.272388756275177,0.25198855996131897,0.2917971611022949,0.29120659828186035,0.26916995644569397,0.27144911885261536,0.22490662336349487,0.25036153197288513,0.26479440927505493
bert-base-multilingual-cased,lang,bert,base,0.22177568078041077,0.2845163941383362,0.2558973729610443,0.24932284653186798,0.2777565121650696,0.2225092053413391,0.280404657125473,0.22871066629886627,0.2574217617511749,0.23215554654598236,0.2356543093919754,0.2215386927127838,0.251616507768631,0.2454718053340912,0.26030436158180237,0.25582155585289,0.24201038479804993,0.2510400116443634,0.2458190768957138,0.20647558569908142,0.23451116681098938,0.2599148154258728,0.24982427060604095,0.24819476902484894,0.2692200541496277,0.255624920129776,0.2817021310329437,0.26151779294013977,0.2690955698490143,0.2606050968170166,0.28456199169158936,0.2457795888185501,0.23843646049499512,0.24068379402160645,0.23928160965442657,0.24832101166248322,0.2774674892425537,0.2669333517551422,0.28685370087623596,0.2816881537437439,0.2475675642490387,0.24213042855262756,0.24345092475414276,0.26246002316474915,0.24437890946865082,0.2495558261871338,0.2592036724090576,0.2543175220489502,0.2582150399684906,0.2548449635505676,0.2698834240436554,0.2572023868560791,0.2610414922237396,0.25402626395225525,0.28948935866355896,0.31759771704673767,0.311555415391922,0.28781214356422424,0.30677008628845215,0.29569652676582336,0.24653296172618866,0.2581326961517334,0.24547912180423737,0.28100085258483887,0.2917732298374176,0.2843579351902008,0.2723974883556366,0.2654378414154053,0.25275886058807373,0.2610090374946594,0.25680744647979736,0.26100561022758484,0.25569987297058105,0.3296501040458679,0.27884888648986816,0.2839202880859375,0.27376648783683777,0.2735503315925598,0.24986045062541962,0.2367880642414093,0.26031702756881714,0.23876038193702698,0.2716961205005646,0.2886818051338196,0.2828907370567322,0.3000248372554779,0.2796519994735718,0.25855156779289246,0.27315813302993774,0.258539080619812,0.2855134606361389,0.25798726081848145,0.2674008309841156,0.25167688727378845,0.2824324667453766,0.227998286485672,0.24531230330467224,0.2568073570728302,0.2541348934173584,0.25297918915748596,0.2648363709449768,0.2376195341348648,0.2659788727760315,0.2320673167705536,0.2485000640153885,0.2875198721885681,0.20973597466945648,0.2616135776042938,0.24373804032802582,0.22368404269218445,0.2331794798374176,0.2630355656147003,0.22884909808635712,0.2567957043647766,0.24563828110694885,0.2554795742034912,0.26816341280937195,0.2369641661643982,0.24048851430416107,0.248890683054924,0.24123522639274597,0.20904786884784698,0.246525838971138,0.2317868322134018,0.22847095131874084,0.24984003603458405,0.236518993973732,0.2610072195529938,0.2441086322069168,0.25577378273010254,0.2561415731906891,0.27673715353012085,0.2565097510814667,0.2571268379688263,0.28661370277404785,0.25227388739585876,0.23561915755271912,0.2554541826248169,0.23772375285625458,0.27421337366104126,0.2653450071811676,0.26929301023483276,0.2874382436275482,0.2721812129020691,0.24805042147636414,0.26224157214164734,0.2642533779144287,0.27832868695259094,0.26436975598335266,0.23940856754779816,0.256193608045578,0.2682530879974365,0.26166829466819763,0.26334455609321594,0.2602420747280121,0.2533094882965088,0.2685905694961548,0.25326356291770935,0.33305269479751587,0.2900947630405426,0.3246106207370758,0.33706408739089966,0.32051578164100647,0.3081471621990204,0.2529715895652771,0.26134979724884033,0.26504024863243103,0.2819279730319977,0.26634156703948975,0.2911694645881653,0.30131298303604126,0.2754148244857788,0.2740843892097473,0.2899627089500427,0.27096888422966003,0.288066029548645,0.24453513324260712,0.26130157709121704,0.25106868147850037,0.2617338001728058,0.29312819242477417,0.24420547485351562,0.26303377747535706,0.24045541882514954,0.34569600224494934,0.2834164500236511,0.29862192273139954,0.29019400477409363,0.2969598174095154,0.2929020822048187,0.279715359210968,0.27351075410842896,0.2524571418762207,0.2936067283153534,0.2942306697368622,0.2709108591079712,0.2734983265399933,0.22651830315589905,0.2522083520889282,0.2662215232849121
bert-base-uncased,lang,bert,base,0.2273978441953659,0.29236841201782227,0.2621317207813263,0.25658413767814636,0.2844545543193817,0.2274731993675232,0.2884506583213806,0.2343500852584839,0.26545238494873047,0.2382158786058426,0.2426598221063614,0.22741419076919556,0.25925174355506897,0.25198304653167725,0.26668474078178406,0.2612372934818268,0.24708062410354614,0.2569921910762787,0.2506982684135437,0.21215103566646576,0.24102559685707092,0.2652013897895813,0.25637388229370117,0.2544073760509491,0.27580785751342773,0.26186054944992065,0.2878723442554474,0.2684006094932556,0.2756645679473877,0.26622819900512695,0.29121899604797363,0.25389420986175537,0.24507950246334076,0.24799522757530212,0.2468452900648117,0.25539934635162354,0.28428030014038086,0.2732623517513275,0.2933547794818878,0.28842049837112427,0.2540389597415924,0.25010818243026733,0.25015494227409363,0.2686454951763153,0.25066354870796204,0.25506091117858887,0.26649731397628784,0.26182952523231506,0.26547300815582275,0.2615966498851776,0.27762624621391296,0.2646981179714203,0.26747581362724304,0.2608232796192169,0.29631608724594116,0.32448631525039673,0.31856033205986023,0.29472240805625916,0.3143223822116852,0.3038863241672516,0.252122700214386,0.26376110315322876,0.252678245306015,0.2869456708431244,0.2996973693370819,0.2908555567264557,0.2806497812271118,0.2735912501811981,0.2584192752838135,0.2670157551765442,0.26282262802124023,0.2683945596218109,0.2625240087509155,0.33744949102401733,0.28441789746284485,0.29018545150756836,0.27881380915641785,0.27925264835357666,0.2554399073123932,0.24376194179058075,0.2649952471256256,0.24367059767246246,0.27832868695259094,0.29559746384620667,0.289323091506958,0.308278888463974,0.28530746698379517,0.2657144069671631,0.27958619594573975,0.26623350381851196,0.2905307114124298,0.262625128030777,0.2718568444252014,0.2584412097930908,0.2872723340988159,0.23292534053325653,0.25094589591026306,0.26398995518684387,0.2586146593093872,0.2590140998363495,0.27177557349205017,0.24323353171348572,0.2727717459201813,0.23813478648662567,0.2536923289299011,0.2949988842010498,0.21607860922813416,0.2688939571380615,0.2503388524055481,0.22963553667068481,0.24009540677070618,0.269493967294693,0.2356131672859192,0.26363110542297363,0.2515932619571686,0.2600345313549042,0.2741711437702179,0.2430671602487564,0.24609559774398804,0.2555188238620758,0.24628093838691711,0.21512915194034576,0.25282055139541626,0.23839819431304932,0.2347647249698639,0.2562446892261505,0.24214740097522736,0.2675038278102875,0.25011491775512695,0.2624306082725525,0.2626000642776489,0.2833925485610962,0.2635853588581085,0.26364263892173767,0.2936458885669708,0.25827348232269287,0.24265024065971375,0.2633419930934906,0.2450716495513916,0.2807285785675049,0.2723938226699829,0.2762083411216736,0.29360058903694153,0.27857717871665955,0.254756897687912,0.26915043592453003,0.2714870870113373,0.2846081852912903,0.2717282772064209,0.245496928691864,0.26337307691574097,0.27579694986343384,0.26868537068367004,0.2700105309486389,0.2676115036010742,0.26115062832832336,0.2751140296459198,0.2604043483734131,0.34001028537750244,0.2967800796031952,0.33252447843551636,0.3454694449901581,0.32700446248054504,0.31547287106513977,0.2585231363773346,0.2682574987411499,0.2715890407562256,0.2883616089820862,0.2731941342353821,0.2982792258262634,0.30894342064857483,0.2844747006893158,0.2803055942058563,0.29758232831954956,0.27780330181121826,0.2939063012599945,0.2501055896282196,0.26823511719703674,0.25833287835121155,0.2695019245147705,0.29861724376678467,0.2505369484424591,0.26907283067703247,0.247287318110466,0.3537910580635071,0.28966519236564636,0.3057939410209656,0.2966369688510895,0.3035041391849518,0.2994578778743744,0.28661179542541504,0.2807181477546692,0.26015031337738037,0.300157368183136,0.30003589391708374,0.27778470516204834,0.28097015619277954,0.23195278644561768,0.257690966129303,0.27199751138687134
